home_id,day,ts,p_cons,p_prod,p_tot
CDB003,2022-02-01,2022-02-01 00:00:00,692.0,11.0,703.0
CDB003,2022-02-01,2022-02-01 00:15:00,545.0,11.0,556.0
CDB003,2022-02-01,2022-02-01 00:30:00,501.0,11.0,512.0
CDB003,2022-02-01,2022-02-01 00:45:00,498.0,11.0,509.0
CDB003,2022-02-01,2022-02-01 01:00:00,491.0,11.0,502.0
CDB003,2022-02-01,2022-02-01 01:15:00,491.0,11.0,502.0
CDB003,2022-02-01,2022-02-01 01:30:00,316.0,11.0,327.0
CDB003,2022-02-01,2022-02-01 01:45:00,308.0,11.0,319.0
CDB003,2022-02-01,2022-02-01 02:00:00,303.0,11.0,314.0
CDB003,2022-02-01,2022-02-01 02:15:00,303.0,11.0,314.0
CDB003,2022-02-01,2022-02-01 02:30:00,299.0,11.0,310.0
CDB003,2022-02-01,2022-02-01 02:45:00,301.0,11.0,313.0
CDB003,2022-02-01,2022-02-01 03:00:00,298.0,11.0,309.0
CDB003,2022-02-01,2022-02-01 03:15:00,298.0,11.0,309.0
CDB003,2022-02-01,2022-02-01 03:30:00,299.0,11.0,311.0
CDB003,2022-02-01,2022-02-01 03:45:00,300.0,11.0,311.0
CDB003,2022-02-01,2022-02-01 04:00:00,299.0,11.0,311.0
CDB003,2022-02-01,2022-02-01 04:15:00,299.0,11.0,311.0
CDB003,2022-02-01,2022-02-01 04:30:00,296.0,11.0,307.0
CDB003,2022-02-01,2022-02-01 04:45:00,296.0,11.0,307.0
CDB003,2022-02-01,2022-02-01 05:00:00,302.0,11.0,313.0
CDB003,2022-02-01,2022-02-01 05:15:00,296.0,11.0,307.0
CDB003,2022-02-01,2022-02-01 05:30:00,297.0,11.0,309.0
CDB003,2022-02-01,2022-02-01 05:45:00,295.0,11.0,306.0
CDB003,2022-02-01,2022-02-01 06:00:00,294.0,11.0,305.0
CDB003,2022-02-01,2022-02-01 06:15:00,293.0,11.0,304.0
CDB003,2022-02-01,2022-02-01 06:30:00,290.0,11.0,301.0
CDB003,2022-02-01,2022-02-01 06:45:00,296.0,11.0,307.0
CDB003,2022-02-01,2022-02-01 07:00:00,567.0,11.0,578.0
CDB003,2022-02-01,2022-02-01 07:15:00,520.0,11.0,531.0
CDB003,2022-02-01,2022-02-01 07:30:00,496.0,11.0,507.0
CDB003,2022-02-01,2022-02-01 07:45:00,512.0,11.0,523.0
CDB003,2022-02-01,2022-02-01 08:00:00,494.0,11.0,505.0
CDB003,2022-02-01,2022-02-01 08:15:00,552.0,14.0,566.0
CDB003,2022-02-01,2022-02-01 08:30:00,645.0,18.0,663.0
CDB003,2022-02-01,2022-02-01 08:45:00,480.0,13.0,494.0
CDB003,2022-02-01,2022-02-01 09:00:00,2046.0,-14.0,2032.0
CDB003,2022-02-01,2022-02-01 09:15:00,3215.0,-65.0,3150.0
CDB003,2022-02-01,2022-02-01 09:30:00,836.0,-111.0,724.0
CDB003,2022-02-01,2022-02-01 09:45:00,841.0,-107.0,734.0
CDB003,2022-02-01,2022-02-01 10:00:00,901.0,-267.0,634.0
CDB003,2022-02-01,2022-02-01 10:15:00,625.0,-379.0,246.0
CDB003,2022-02-01,2022-02-01 10:30:00,617.0,-248.0,369.0
CDB003,2022-02-01,2022-02-01 10:45:00,456.0,-184.0,271.0
CDB003,2022-02-01,2022-02-01 11:00:00,379.0,-158.0,220.0
CDB003,2022-02-01,2022-02-01 11:15:00,1163.0,-158.0,1005.0
CDB003,2022-02-01,2022-02-01 11:30:00,1602.0,-393.0,1209.0
CDB003,2022-02-01,2022-02-01 11:45:00,1196.0,-382.0,814.0
CDB003,2022-02-01,2022-02-01 12:00:00,1370.0,-442.0,928.0
CDB003,2022-02-01,2022-02-01 12:15:00,1276.0,-237.0,1039.0
CDB003,2022-02-01,2022-02-01 12:30:00,1221.0,-227.0,994.0
CDB003,2022-02-01,2022-02-01 12:45:00,1335.0,-152.0,1183.0
CDB003,2022-02-01,2022-02-01 13:00:00,1345.0,-185.0,1160.0
CDB003,2022-02-01,2022-02-01 13:15:00,802.0,-194.0,608.0
CDB003,2022-02-01,2022-02-01 13:30:00,332.0,-239.0,93.0
CDB003,2022-02-01,2022-02-01 13:45:00,322.0,-155.0,167.0
CDB003,2022-02-01,2022-02-01 14:00:00,317.0,-163.0,154.0
CDB003,2022-02-01,2022-02-01 14:15:00,315.0,-193.0,121.0
CDB003,2022-02-01,2022-02-01 14:30:00,303.0,-404.0,-101.0
CDB003,2022-02-01,2022-02-01 14:45:00,301.0,-486.0,-185.0
CDB003,2022-02-01,2022-02-01 15:00:00,299.0,-222.0,77.0
CDB003,2022-02-01,2022-02-01 15:15:00,297.0,-161.0,136.0
CDB003,2022-02-01,2022-02-01 15:30:00,294.0,-155.0,139.0
CDB003,2022-02-01,2022-02-01 15:45:00,292.0,-269.0,23.0
CDB003,2022-02-01,2022-02-01 16:00:00,293.0,-228.0,65.0
CDB003,2022-02-01,2022-02-01 16:15:00,430.0,-370.0,60.0
CDB003,2022-02-01,2022-02-01 16:30:00,555.0,-318.0,237.0
CDB003,2022-02-01,2022-02-01 16:45:00,529.0,-205.0,324.0
CDB003,2022-02-01,2022-02-01 17:00:00,521.0,-106.0,416.0
CDB003,2022-02-01,2022-02-01 17:15:00,507.0,-3.0,504.0
CDB003,2022-02-01,2022-02-01 17:30:00,514.0,17.0,531.0
CDB003,2022-02-01,2022-02-01 17:45:00,629.0,12.0,641.0
CDB003,2022-02-01,2022-02-01 18:00:00,557.0,11.0,568.0
CDB003,2022-02-01,2022-02-01 18:15:00,485.0,11.0,496.0
CDB003,2022-02-01,2022-02-01 18:30:00,491.0,11.0,501.0
CDB003,2022-02-01,2022-02-01 18:45:00,621.0,11.0,631.0
CDB003,2022-02-01,2022-02-01 19:00:00,598.0,11.0,609.0
CDB003,2022-02-01,2022-02-01 19:15:00,592.0,11.0,603.0
CDB003,2022-02-01,2022-02-01 19:30:00,781.0,11.0,792.0
CDB003,2022-02-01,2022-02-01 19:45:00,758.0,11.0,769.0
CDB003,2022-02-01,2022-02-01 20:00:00,580.0,11.0,591.0
CDB003,2022-02-01,2022-02-01 20:15:00,612.0,11.0,623.0
CDB003,2022-02-01,2022-02-01 20:30:00,579.0,11.0,590.0
CDB003,2022-02-01,2022-02-01 20:45:00,506.0,11.0,516.0
CDB003,2022-02-01,2022-02-01 21:00:00,306.0,11.0,317.0
CDB003,2022-02-01,2022-02-01 21:15:00,306.0,11.0,317.0
CDB003,2022-02-01,2022-02-01 21:30:00,308.0,11.0,319.0
CDB003,2022-02-01,2022-02-01 21:45:00,306.0,11.0,317.0
CDB003,2022-02-01,2022-02-01 22:00:00,348.0,11.0,359.0
CDB003,2022-02-01,2022-02-01 22:15:00,572.0,11.0,583.0
CDB003,2022-02-01,2022-02-01 22:30:00,583.0,11.0,593.0
