home_id,day,ts,p_cons,p_prod,p_tot
CDB009,2022-05-01,2022-05-01 00:00:00,135.0,1.0,137.0
CDB009,2022-05-01,2022-05-01 00:15:00,185.0,1.0,186.0
CDB009,2022-05-01,2022-05-01 00:30:00,233.0,1.0,234.0
CDB009,2022-05-01,2022-05-01 00:45:00,430.0,1.0,432.0
CDB009,2022-05-01,2022-05-01 01:00:00,138.0,1.0,140.0
CDB009,2022-05-01,2022-05-01 01:15:00,89.0,1.0,90.0
CDB009,2022-05-01,2022-05-01 01:30:00,87.0,1.0,88.0
CDB009,2022-05-01,2022-05-01 01:45:00,157.0,1.0,158.0
CDB009,2022-05-01,2022-05-01 02:00:00,455.0,1.0,456.0
CDB009,2022-05-01,2022-05-01 02:15:00,275.0,1.0,277.0
CDB009,2022-05-01,2022-05-01 02:30:00,87.0,1.0,89.0
CDB009,2022-05-01,2022-05-01 02:45:00,86.0,1.0,87.0
CDB009,2022-05-01,2022-05-01 03:00:00,86.0,1.0,87.0
CDB009,2022-05-01,2022-05-01 03:15:00,402.0,1.0,403.0
CDB009,2022-05-01,2022-05-01 03:30:00,273.0,1.0,275.0
CDB009,2022-05-01,2022-05-01 03:45:00,87.0,1.0,88.0
CDB009,2022-05-01,2022-05-01 04:00:00,112.0,1.0,113.0
CDB009,2022-05-01,2022-05-01 04:15:00,167.0,1.0,169.0
CDB009,2022-05-01,2022-05-01 04:30:00,300.0,1.0,302.0
CDB009,2022-05-01,2022-05-01 04:45:00,338.0,1.0,339.0
CDB009,2022-05-01,2022-05-01 05:00:00,115.0,1.0,116.0
CDB009,2022-05-01,2022-05-01 05:15:00,87.0,1.0,88.0
CDB009,2022-05-01,2022-05-01 05:30:00,86.0,1.0,88.0
CDB009,2022-05-01,2022-05-01 05:45:00,201.0,1.0,203.0
CDB009,2022-05-01,2022-05-01 06:00:00,415.0,1.0,416.0
CDB009,2022-05-01,2022-05-01 06:15:00,238.0,1.0,239.0
CDB009,2022-05-01,2022-05-01 06:30:00,84.0,4.0,88.0
CDB009,2022-05-01,2022-05-01 06:45:00,80.0,-8.0,72.0
CDB009,2022-05-01,2022-05-01 07:00:00,108.0,-25.0,83.0
CDB009,2022-05-01,2022-05-01 07:15:00,404.0,-46.0,358.0
CDB009,2022-05-01,2022-05-01 07:30:00,213.0,-56.0,157.0
CDB009,2022-05-01,2022-05-01 07:45:00,194.0,-71.0,123.0
CDB009,2022-05-01,2022-05-01 08:00:00,134.0,-94.0,40.0
CDB009,2022-05-01,2022-05-01 08:15:00,710.0,-145.0,565.0
CDB009,2022-05-01,2022-05-01 08:30:00,430.0,-167.0,263.0
CDB009,2022-05-01,2022-05-01 08:45:00,260.0,-174.0,86.0
CDB009,2022-05-01,2022-05-01 09:00:00,97.0,-176.0,-79.0
CDB009,2022-05-01,2022-05-01 09:15:00,118.0,-266.0,-149.0
CDB009,2022-05-01,2022-05-01 09:30:00,131.0,-333.0,-202.0
CDB009,2022-05-01,2022-05-01 09:45:00,391.0,-456.0,-66.0
CDB009,2022-05-01,2022-05-01 10:00:00,356.0,-516.0,-160.0
CDB009,2022-05-01,2022-05-01 10:15:00,218.0,-640.0,-422.0
CDB009,2022-05-01,2022-05-01 10:30:00,2407.0,-832.0,1575.0
CDB009,2022-05-01,2022-05-01 10:45:00,4561.0,-589.0,3972.0
CDB009,2022-05-01,2022-05-01 11:00:00,1380.0,-716.0,664.0
CDB009,2022-05-01,2022-05-01 11:15:00,493.0,-670.0,-178.0
CDB009,2022-05-01,2022-05-01 11:30:00,177.0,-1030.0,-853.0
CDB009,2022-05-01,2022-05-01 11:45:00,153.0,-1359.0,-1206.0
CDB009,2022-05-01,2022-05-01 12:00:00,173.0,-1556.0,-1383.0
CDB009,2022-05-01,2022-05-01 12:15:00,478.0,-997.0,-519.0
CDB009,2022-05-01,2022-05-01 12:30:00,481.0,-723.0,-242.0
CDB009,2022-05-01,2022-05-01 12:45:00,312.0,-1010.0,-698.0
CDB009,2022-05-01,2022-05-01 13:00:00,189.0,-1338.0,-1150.0
CDB009,2022-05-01,2022-05-01 13:15:00,231.0,-1533.0,-1302.0
CDB009,2022-05-01,2022-05-01 13:30:00,346.0,-1759.0,-1414.0
CDB009,2022-05-01,2022-05-01 13:45:00,515.0,-1898.0,-1382.0
CDB009,2022-05-01,2022-05-01 14:00:00,867.0,-2141.0,-1274.0
CDB009,2022-05-01,2022-05-01 14:15:00,1051.0,-1042.0,10.0
CDB009,2022-05-01,2022-05-01 14:30:00,794.0,-820.0,-25.0
CDB009,2022-05-01,2022-05-01 14:45:00,581.0,-1254.0,-673.0
CDB009,2022-05-01,2022-05-01 15:00:00,2244.0,-2124.0,120.0
CDB009,2022-05-01,2022-05-01 15:15:00,3324.0,-1976.0,1349.0
CDB009,2022-05-01,2022-05-01 15:30:00,1992.0,-1207.0,784.0
CDB009,2022-05-01,2022-05-01 15:45:00,2825.0,-1400.0,1425.0
CDB009,2022-05-01,2022-05-01 16:00:00,1570.0,-933.0,637.0
CDB009,2022-05-01,2022-05-01 16:15:00,479.0,-800.0,-321.0
CDB009,2022-05-01,2022-05-01 16:30:00,618.0,-1329.0,-710.0
CDB009,2022-05-01,2022-05-01 16:45:00,383.0,-2002.0,-1619.0
CDB009,2022-05-01,2022-05-01 17:00:00,324.0,-1181.0,-857.0
CDB009,2022-05-01,2022-05-01 17:15:00,173.0,-927.0,-754.0
CDB009,2022-05-01,2022-05-01 17:30:00,466.0,-1342.0,-875.0
CDB009,2022-05-01,2022-05-01 17:45:00,1081.0,-958.0,124.0
CDB009,2022-05-01,2022-05-01 18:00:00,469.0,-659.0,-190.0
CDB009,2022-05-01,2022-05-01 18:15:00,491.0,-508.0,-17.0
CDB009,2022-05-01,2022-05-01 18:30:00,2460.0,-734.0,1726.0
CDB009,2022-05-01,2022-05-01 18:45:00,423.0,-697.0,-274.0
CDB009,2022-05-01,2022-05-01 19:00:00,2418.0,-289.0,2130.0
CDB009,2022-05-01,2022-05-01 19:15:00,3381.0,-137.0,3244.0
CDB009,2022-05-01,2022-05-01 19:30:00,819.0,-155.0,665.0
CDB009,2022-05-01,2022-05-01 19:45:00,255.0,-115.0,140.0
CDB009,2022-05-01,2022-05-01 20:00:00,221.0,-27.0,195.0
CDB009,2022-05-01,2022-05-01 20:15:00,300.0,-35.0,265.0
CDB009,2022-05-01,2022-05-01 20:30:00,327.0,-12.0,315.0
CDB009,2022-05-01,2022-05-01 20:45:00,543.0,12.0,555.0
CDB009,2022-05-01,2022-05-01 21:00:00,212.0,1.0,213.0
CDB009,2022-05-01,2022-05-01 21:15:00,219.0,1.0,220.0
CDB009,2022-05-01,2022-05-01 21:30:00,318.0,1.0,319.0
CDB009,2022-05-01,2022-05-01 21:45:00,216.0,1.0,217.0
CDB009,2022-05-01,2022-05-01 22:00:00,120.0,1.0,121.0
CDB009,2022-05-01,2022-05-01 22:15:00,306.0,1.0,308.0
CDB009,2022-05-01,2022-05-01 22:30:00,351.0,1.0,352.0
CDB009,2022-05-01,2022-05-01 22:45:00,416.0,1.0,417.0
CDB009,2022-05-01,2022-05-01 23:00:00,199.0,1.0,200.0
CDB009,2022-05-01,2022-05-01 23:15:00,129.0,1.0,131.0
CDB009,2022-05-01,2022-05-01 23:30:00,208.0,1.0,209.0
CDB009,2022-05-01,2022-05-01 23:45:00,316.0,1.0,317.0
CDB009,2022-05-02,2022-05-02 00:00:00,339.0,1.0,340.0
CDB009,2022-05-02,2022-05-02 00:15:00,185.0,1.0,187.0
CDB009,2022-05-02,2022-05-02 00:30:00,139.0,1.0,141.0
CDB009,2022-05-02,2022-05-02 00:45:00,201.0,1.0,203.0
CDB009,2022-05-02,2022-05-02 01:00:00,318.0,1.0,320.0
CDB009,2022-05-02,2022-05-02 01:15:00,313.0,1.0,314.0
CDB009,2022-05-02,2022-05-02 01:30:00,101.0,1.0,103.0
CDB009,2022-05-02,2022-05-02 01:45:00,100.0,1.0,102.0
CDB009,2022-05-02,2022-05-02 02:00:00,190.0,1.0,192.0
CDB009,2022-05-02,2022-05-02 02:15:00,385.0,1.0,387.0
CDB009,2022-05-02,2022-05-02 02:30:00,344.0,1.0,345.0
CDB009,2022-05-02,2022-05-02 02:45:00,99.0,1.0,100.0
CDB009,2022-05-02,2022-05-02 03:00:00,102.0,1.0,103.0
CDB009,2022-05-02,2022-05-02 03:15:00,178.0,1.0,179.0
CDB009,2022-05-02,2022-05-02 03:30:00,285.0,1.0,287.0
CDB009,2022-05-02,2022-05-02 03:45:00,334.0,1.0,335.0
CDB009,2022-05-02,2022-05-02 04:00:00,103.0,1.0,105.0
CDB009,2022-05-02,2022-05-02 04:15:00,180.0,1.0,181.0
CDB009,2022-05-02,2022-05-02 04:30:00,194.0,1.0,195.0
CDB009,2022-05-02,2022-05-02 04:45:00,248.0,1.0,250.0
CDB009,2022-05-02,2022-05-02 05:00:00,349.0,1.0,351.0
CDB009,2022-05-02,2022-05-02 05:15:00,128.0,1.0,130.0
CDB009,2022-05-02,2022-05-02 05:30:00,97.0,1.0,99.0
CDB009,2022-05-02,2022-05-02 05:45:00,150.0,1.0,151.0
CDB009,2022-05-02,2022-05-02 06:00:00,227.0,1.0,228.0
CDB009,2022-05-02,2022-05-02 06:15:00,2088.0,1.0,2090.0
CDB009,2022-05-02,2022-05-02 06:30:00,1987.0,3.0,1990.0
CDB009,2022-05-02,2022-05-02 06:45:00,143.0,-3.0,140.0
CDB009,2022-05-02,2022-05-02 07:00:00,313.0,-15.0,298.0
CDB009,2022-05-02,2022-05-02 07:15:00,375.0,-30.0,345.0
CDB009,2022-05-02,2022-05-02 07:30:00,1465.0,-45.0,1420.0
CDB009,2022-05-02,2022-05-02 07:45:00,1522.0,-59.0,1463.0
CDB009,2022-05-02,2022-05-02 08:00:00,178.0,-72.0,106.0
CDB009,2022-05-02,2022-05-02 08:15:00,263.0,-84.0,180.0
CDB009,2022-05-02,2022-05-02 08:30:00,295.0,-98.0,197.0
CDB009,2022-05-02,2022-05-02 08:45:00,328.0,-108.0,220.0
CDB009,2022-05-02,2022-05-02 09:00:00,417.0,-133.0,284.0
CDB009,2022-05-02,2022-05-02 09:15:00,96.0,-214.0,-118.0
CDB009,2022-05-02,2022-05-02 09:30:00,216.0,-316.0,-100.0
CDB009,2022-05-02,2022-05-02 09:45:00,169.0,-427.0,-258.0
CDB009,2022-05-02,2022-05-02 10:00:00,134.0,-543.0,-409.0
CDB009,2022-05-02,2022-05-02 10:15:00,319.0,-670.0,-350.0
CDB009,2022-05-02,2022-05-02 10:30:00,216.0,-804.0,-588.0
CDB009,2022-05-02,2022-05-02 10:45:00,301.0,-933.0,-633.0
CDB009,2022-05-02,2022-05-02 11:00:00,135.0,-1046.0,-911.0
CDB009,2022-05-02,2022-05-02 11:15:00,153.0,-1170.0,-1018.0
CDB009,2022-05-02,2022-05-02 11:30:00,319.0,-1279.0,-960.0
CDB009,2022-05-02,2022-05-02 11:45:00,296.0,-1373.0,-1077.0
CDB009,2022-05-02,2022-05-02 12:00:00,234.0,-1474.0,-1240.0
CDB009,2022-05-02,2022-05-02 12:15:00,163.0,-1537.0,-1374.0
CDB009,2022-05-02,2022-05-02 12:30:00,256.0,-1621.0,-1365.0
CDB009,2022-05-02,2022-05-02 12:45:00,374.0,-1696.0,-1322.0
CDB009,2022-05-02,2022-05-02 13:00:00,180.0,-1765.0,-1585.0
CDB009,2022-05-02,2022-05-02 13:15:00,1892.0,-1798.0,93.0
CDB009,2022-05-02,2022-05-02 13:30:00,2889.0,-1856.0,1032.0
CDB009,2022-05-02,2022-05-02 13:45:00,774.0,-1869.0,-1095.0
CDB009,2022-05-02,2022-05-02 14:00:00,3104.0,-1676.0,1428.0
CDB009,2022-05-02,2022-05-02 14:15:00,299.0,-1936.0,-1636.0
CDB009,2022-05-02,2022-05-02 14:30:00,380.0,-1970.0,-1590.0
CDB009,2022-05-02,2022-05-02 14:45:00,778.0,-1986.0,-1208.0
CDB009,2022-05-02,2022-05-02 15:00:00,3390.0,-1988.0,1402.0
CDB009,2022-05-02,2022-05-02 15:15:00,204.0,-1801.0,-1597.0
CDB009,2022-05-02,2022-05-02 15:30:00,114.0,-1993.0,-1879.0
CDB009,2022-05-02,2022-05-02 15:45:00,163.0,-1380.0,-1217.0
CDB009,2022-05-02,2022-05-02 16:00:00,265.0,-1976.0,-1711.0
CDB009,2022-05-02,2022-05-02 16:15:00,464.0,-1896.0,-1432.0
CDB009,2022-05-02,2022-05-02 16:30:00,322.0,-1866.0,-1544.0
CDB009,2022-05-02,2022-05-02 16:45:00,305.0,-1791.0,-1485.0
CDB009,2022-05-02,2022-05-02 17:00:00,112.0,-1696.0,-1584.0
CDB009,2022-05-02,2022-05-02 17:15:00,228.0,-1619.0,-1391.0
CDB009,2022-05-02,2022-05-02 17:30:00,352.0,-1554.0,-1202.0
CDB009,2022-05-02,2022-05-02 17:45:00,246.0,-1355.0,-1109.0
CDB009,2022-05-02,2022-05-02 18:00:00,261.0,-1342.0,-1081.0
CDB009,2022-05-02,2022-05-02 18:15:00,1847.0,-1229.0,618.0
CDB009,2022-05-02,2022-05-02 18:30:00,1357.0,-1111.0,246.0
CDB009,2022-05-02,2022-05-02 18:45:00,405.0,-966.0,-561.0
CDB009,2022-05-02,2022-05-02 19:00:00,333.0,-843.0,-510.0
CDB009,2022-05-02,2022-05-02 19:15:00,1145.0,-691.0,454.0
CDB009,2022-05-02,2022-05-02 19:30:00,329.0,-538.0,-209.0
CDB009,2022-05-02,2022-05-02 19:45:00,400.0,-403.0,-3.0
CDB009,2022-05-02,2022-05-02 20:00:00,667.0,-274.0,393.0
CDB009,2022-05-02,2022-05-02 20:15:00,5927.0,-148.0,5779.0
CDB009,2022-05-02,2022-05-02 20:30:00,2651.0,-39.0,2612.0
CDB009,2022-05-02,2022-05-02 20:45:00,1924.0,11.0,1935.0
CDB009,2022-05-02,2022-05-02 21:00:00,521.0,3.0,524.0
CDB009,2022-05-02,2022-05-02 21:15:00,280.0,1.0,281.0
CDB009,2022-05-02,2022-05-02 21:30:00,168.0,1.0,170.0
CDB009,2022-05-02,2022-05-02 21:45:00,169.0,1.0,170.0
CDB009,2022-05-02,2022-05-02 22:00:00,633.0,1.0,635.0
CDB009,2022-05-02,2022-05-02 22:15:00,504.0,1.0,505.0
CDB009,2022-05-02,2022-05-02 22:30:00,392.0,1.0,394.0
CDB009,2022-05-02,2022-05-02 22:45:00,230.0,1.0,231.0
CDB009,2022-05-02,2022-05-02 23:00:00,166.0,1.0,167.0
CDB009,2022-05-02,2022-05-02 23:15:00,139.0,1.0,140.0
CDB009,2022-05-02,2022-05-02 23:30:00,309.0,1.0,311.0
CDB009,2022-05-02,2022-05-02 23:45:00,1325.0,1.0,1326.0
CDB009,2022-05-03,2022-05-03 00:00:00,1123.0,1.0,1124.0
CDB009,2022-05-03,2022-05-03 00:15:00,190.0,1.0,192.0
CDB009,2022-05-03,2022-05-03 00:30:00,116.0,1.0,117.0
CDB009,2022-05-03,2022-05-03 00:45:00,287.0,1.0,289.0
CDB009,2022-05-03,2022-05-03 01:00:00,224.0,1.0,225.0
CDB009,2022-05-03,2022-05-03 01:15:00,158.0,1.0,160.0
CDB009,2022-05-03,2022-05-03 01:30:00,238.0,1.0,239.0
CDB009,2022-05-03,2022-05-03 01:45:00,263.0,1.0,264.0
CDB009,2022-05-03,2022-05-03 02:00:00,318.0,1.0,320.0
CDB009,2022-05-03,2022-05-03 02:15:00,234.0,1.0,236.0
CDB009,2022-05-03,2022-05-03 02:30:00,103.0,1.0,104.0
CDB009,2022-05-03,2022-05-03 02:45:00,103.0,1.0,104.0
CDB009,2022-05-03,2022-05-03 03:00:00,231.0,1.0,232.0
CDB009,2022-05-03,2022-05-03 03:15:00,340.0,1.0,341.0
CDB009,2022-05-03,2022-05-03 03:30:00,258.0,1.0,259.0
CDB009,2022-05-03,2022-05-03 03:45:00,133.0,1.0,135.0
CDB009,2022-05-03,2022-05-03 04:00:00,169.0,1.0,170.0
CDB009,2022-05-03,2022-05-03 04:15:00,96.0,1.0,98.0
CDB009,2022-05-03,2022-05-03 04:30:00,286.0,1.0,287.0
CDB009,2022-05-03,2022-05-03 04:45:00,425.0,1.0,426.0
CDB009,2022-05-03,2022-05-03 05:00:00,106.0,1.0,107.0
CDB009,2022-05-03,2022-05-03 05:15:00,96.0,1.0,97.0
CDB009,2022-05-03,2022-05-03 05:30:00,114.0,1.0,115.0
CDB009,2022-05-03,2022-05-03 05:45:00,141.0,1.0,143.0
CDB009,2022-05-03,2022-05-03 06:00:00,565.0,1.0,566.0
CDB009,2022-05-03,2022-05-03 06:15:00,319.0,1.0,320.0
CDB009,2022-05-03,2022-05-03 06:30:00,2582.0,1.0,2584.0
CDB009,2022-05-03,2022-05-03 06:45:00,107.0,-1.0,107.0
CDB009,2022-05-03,2022-05-03 07:00:00,263.0,-14.0,249.0
CDB009,2022-05-03,2022-05-03 07:15:00,528.0,-30.0,498.0
CDB009,2022-05-03,2022-05-03 07:30:00,270.0,-43.0,227.0
CDB009,2022-05-03,2022-05-03 07:45:00,1610.0,-56.0,1554.0
CDB009,2022-05-03,2022-05-03 08:00:00,116.0,-69.0,47.0
CDB009,2022-05-03,2022-05-03 08:15:00,171.0,-91.0,80.0
CDB009,2022-05-03,2022-05-03 08:30:00,451.0,-116.0,335.0
CDB009,2022-05-03,2022-05-03 08:45:00,236.0,-131.0,104.0
CDB009,2022-05-03,2022-05-03 09:00:00,79.0,-146.0,-67.0
CDB009,2022-05-03,2022-05-03 09:15:00,80.0,-208.0,-128.0
CDB009,2022-05-03,2022-05-03 09:30:00,143.0,-288.0,-145.0
CDB009,2022-05-03,2022-05-03 09:45:00,337.0,-409.0,-72.0
CDB009,2022-05-03,2022-05-03 10:00:00,281.0,-546.0,-265.0
CDB009,2022-05-03,2022-05-03 10:15:00,151.0,-677.0,-525.0
CDB009,2022-05-03,2022-05-03 10:30:00,122.0,-790.0,-668.0
CDB009,2022-05-03,2022-05-03 10:45:00,98.0,-947.0,-849.0
CDB009,2022-05-03,2022-05-03 11:00:00,343.0,-1069.0,-727.0
CDB009,2022-05-03,2022-05-03 11:15:00,340.0,-1173.0,-834.0
CDB009,2022-05-03,2022-05-03 11:30:00,85.0,-1276.0,-1191.0
CDB009,2022-05-03,2022-05-03 11:45:00,85.0,-1365.0,-1280.0
CDB009,2022-05-03,2022-05-03 12:00:00,87.0,-1449.0,-1362.0
CDB009,2022-05-03,2022-05-03 12:15:00,392.0,-1553.0,-1161.0
CDB009,2022-05-03,2022-05-03 12:30:00,366.0,-1631.0,-1265.0
CDB009,2022-05-03,2022-05-03 12:45:00,160.0,-1699.0,-1539.0
CDB009,2022-05-03,2022-05-03 13:00:00,89.0,-1771.0,-1682.0
CDB009,2022-05-03,2022-05-03 13:15:00,89.0,-1825.0,-1736.0
CDB009,2022-05-03,2022-05-03 13:30:00,302.0,-1899.0,-1597.0
CDB009,2022-05-03,2022-05-03 13:45:00,248.0,-1910.0,-1662.0
CDB009,2022-05-03,2022-05-03 14:00:00,218.0,-1986.0,-1768.0
CDB009,2022-05-03,2022-05-03 14:15:00,267.0,-1809.0,-1542.0
CDB009,2022-05-03,2022-05-03 14:30:00,171.0,-2054.0,-1883.0
CDB009,2022-05-03,2022-05-03 14:45:00,301.0,-1270.0,-969.0
CDB009,2022-05-03,2022-05-03 15:00:00,134.0,-1595.0,-1461.0
CDB009,2022-05-03,2022-05-03 15:15:00,98.0,-2090.0,-1992.0
CDB009,2022-05-03,2022-05-03 15:30:00,222.0,-1648.0,-1426.0
CDB009,2022-05-03,2022-05-03 15:45:00,285.0,-2026.0,-1741.0
CDB009,2022-05-03,2022-05-03 16:00:00,423.0,-1886.0,-1463.0
CDB009,2022-05-03,2022-05-03 16:15:00,125.0,-907.0,-783.0
CDB009,2022-05-03,2022-05-03 16:30:00,174.0,-1258.0,-1084.0
CDB009,2022-05-03,2022-05-03 16:45:00,91.0,-1767.0,-1676.0
CDB009,2022-05-03,2022-05-03 17:00:00,266.0,-1326.0,-1060.0
CDB009,2022-05-03,2022-05-03 17:15:00,387.0,-1272.0,-885.0
CDB009,2022-05-03,2022-05-03 17:30:00,213.0,-1221.0,-1008.0
CDB009,2022-05-03,2022-05-03 17:45:00,237.0,-913.0,-675.0
CDB009,2022-05-03,2022-05-03 18:00:00,2591.0,-486.0,2104.0
CDB009,2022-05-03,2022-05-03 18:15:00,382.0,-221.0,161.0
CDB009,2022-05-03,2022-05-03 18:30:00,374.0,-146.0,228.0
CDB009,2022-05-03,2022-05-03 18:45:00,354.0,-102.0,252.0
CDB009,2022-05-03,2022-05-03 19:00:00,1155.0,-175.0,980.0
CDB009,2022-05-03,2022-05-03 19:15:00,4304.0,-530.0,3774.0
CDB009,2022-05-03,2022-05-03 19:30:00,2588.0,-397.0,2191.0
CDB009,2022-05-03,2022-05-03 19:45:00,2627.0,-195.0,2432.0
CDB009,2022-05-03,2022-05-03 20:00:00,240.0,-63.0,176.0
CDB009,2022-05-03,2022-05-03 20:15:00,373.0,-11.0,361.0
CDB009,2022-05-03,2022-05-03 20:30:00,285.0,-4.0,281.0
CDB009,2022-05-03,2022-05-03 20:45:00,415.0,8.0,423.0
CDB009,2022-05-03,2022-05-03 21:00:00,3497.0,1.0,3498.0
CDB009,2022-05-03,2022-05-03 21:15:00,2085.0,1.0,2087.0
CDB009,2022-05-03,2022-05-03 21:30:00,304.0,1.0,306.0
CDB009,2022-05-03,2022-05-03 21:45:00,431.0,1.0,432.0
CDB009,2022-05-03,2022-05-03 22:00:00,511.0,1.0,512.0
CDB009,2022-05-03,2022-05-03 22:15:00,233.0,1.0,234.0
CDB009,2022-05-03,2022-05-03 22:30:00,131.0,1.0,132.0
CDB009,2022-05-03,2022-05-03 22:45:00,187.0,1.0,188.0
CDB009,2022-05-03,2022-05-03 23:00:00,321.0,1.0,322.0
CDB009,2022-05-03,2022-05-03 23:15:00,472.0,1.0,474.0
CDB009,2022-05-03,2022-05-03 23:30:00,276.0,1.0,277.0
CDB009,2022-05-03,2022-05-03 23:45:00,111.0,1.0,112.0
CDB009,2022-05-04,2022-05-04 00:00:00,104.0,1.0,105.0
CDB009,2022-05-04,2022-05-04 00:15:00,163.0,1.0,164.0
CDB009,2022-05-04,2022-05-04 00:30:00,517.0,1.0,518.0
CDB009,2022-05-04,2022-05-04 00:45:00,310.0,1.0,312.0
CDB009,2022-05-04,2022-05-04 01:00:00,112.0,1.0,114.0
