home_id,day,ts,p_cons,p_prod,p_tot
CDBA02,2022-05-01,2022-05-01 00:00:00,2531.0,42.0,2573.0
CDBA02,2022-05-01,2022-05-01 00:15:00,2793.0,42.0,2835.0
CDBA02,2022-05-01,2022-05-01 00:30:00,2849.0,42.0,2891.0
CDBA02,2022-05-01,2022-05-01 00:45:00,2450.0,42.0,2492.0
CDBA02,2022-05-01,2022-05-01 01:00:00,2284.0,42.0,2326.0
CDBA02,2022-05-01,2022-05-01 01:15:00,3389.0,42.0,3431.0
CDBA02,2022-05-01,2022-05-01 01:30:00,3279.0,42.0,3322.0
CDBA02,2022-05-01,2022-05-01 01:45:00,4349.0,43.0,4392.0
CDBA02,2022-05-01,2022-05-01 02:00:00,5336.0,43.0,5379.0
CDBA02,2022-05-01,2022-05-01 02:15:00,4115.0,43.0,4157.0
CDBA02,2022-05-01,2022-05-01 02:30:00,4942.0,43.0,4985.0
CDBA02,2022-05-01,2022-05-01 02:45:00,4600.0,43.0,4643.0
CDBA02,2022-05-01,2022-05-01 03:00:00,4612.0,43.0,4655.0
CDBA02,2022-05-01,2022-05-01 03:15:00,5395.0,43.0,5438.0
CDBA02,2022-05-01,2022-05-01 03:30:00,3451.0,42.0,3493.0
CDBA02,2022-05-01,2022-05-01 03:45:00,2877.0,43.0,2920.0
CDBA02,2022-05-01,2022-05-01 04:00:00,4478.0,43.0,4520.0
CDBA02,2022-05-01,2022-05-01 04:15:00,5164.0,43.0,5207.0
CDBA02,2022-05-01,2022-05-01 04:30:00,4027.0,43.0,4069.0
CDBA02,2022-05-01,2022-05-01 04:45:00,4203.0,42.0,4245.0
CDBA02,2022-05-01,2022-05-01 05:00:00,3218.0,42.0,3260.0
CDBA02,2022-05-01,2022-05-01 05:15:00,6358.0,42.0,6401.0
CDBA02,2022-05-01,2022-05-01 05:30:00,7399.0,43.0,7442.0
CDBA02,2022-05-01,2022-05-01 05:45:00,5596.0,43.0,5639.0
CDBA02,2022-05-01,2022-05-01 06:00:00,3484.0,53.0,3538.0
CDBA02,2022-05-01,2022-05-01 06:15:00,3297.0,34.0,3332.0
CDBA02,2022-05-01,2022-05-01 06:30:00,4567.0,-73.0,4494.0
CDBA02,2022-05-01,2022-05-01 06:45:00,5685.0,-379.0,5307.0
CDBA02,2022-05-01,2022-05-01 07:00:00,8280.0,-874.0,7406.0
CDBA02,2022-05-01,2022-05-01 07:15:00,8816.0,-1471.0,7345.0
CDBA02,2022-05-01,2022-05-01 07:30:00,7315.0,-1938.0,5377.0
CDBA02,2022-05-01,2022-05-01 07:45:00,8087.0,-2509.0,5577.0
CDBA02,2022-05-01,2022-05-01 08:00:00,8166.0,-3594.0,4572.0
CDBA02,2022-05-01,2022-05-01 08:15:00,8997.0,-5222.0,3775.0
CDBA02,2022-05-01,2022-05-01 08:30:00,10333.0,-5687.0,4645.0
CDBA02,2022-05-01,2022-05-01 08:45:00,13603.0,-6929.0,6674.0
CDBA02,2022-05-01,2022-05-01 09:00:00,12604.0,-6853.0,5751.0
CDBA02,2022-05-01,2022-05-01 09:15:00,13748.0,-8973.0,4775.0
CDBA02,2022-05-01,2022-05-01 09:30:00,20087.0,-8390.0,11697.0
CDBA02,2022-05-01,2022-05-01 09:45:00,17724.0,-9396.0,8328.0
CDBA02,2022-05-01,2022-05-01 10:00:00,13616.0,-9532.0,4084.0
