home_id,day,ts,p_cons,p_prod,p_tot
CDBA02,2022-03-01,2022-03-01 00:00:00,3968.0,42.0,4010.0
CDBA02,2022-03-01,2022-03-01 00:15:00,3749.0,42.0,3791.0
CDBA02,2022-03-01,2022-03-01 00:30:00,5230.0,42.0,5272.0
CDBA02,2022-03-01,2022-03-01 00:45:00,4648.0,42.0,4690.0
CDBA02,2022-03-01,2022-03-01 01:00:00,4132.0,42.0,4174.0
CDBA02,2022-03-01,2022-03-01 01:15:00,5837.0,42.0,5879.0
CDBA02,2022-03-01,2022-03-01 01:30:00,5518.0,42.0,5560.0
CDBA02,2022-03-01,2022-03-01 01:45:00,5490.0,42.0,5532.0
CDBA02,2022-03-01,2022-03-01 02:00:00,5136.0,42.0,5178.0
CDBA02,2022-03-01,2022-03-01 02:15:00,5379.0,42.0,5421.0
CDBA02,2022-03-01,2022-03-01 02:30:00,5755.0,42.0,5797.0
CDBA02,2022-03-01,2022-03-01 02:45:00,7036.0,42.0,7078.0
CDBA02,2022-03-01,2022-03-01 03:00:00,5678.0,42.0,5720.0
CDBA02,2022-03-01,2022-03-01 03:15:00,7645.0,42.0,7687.0
CDBA02,2022-03-01,2022-03-01 03:30:00,7375.0,42.0,7417.0
CDBA02,2022-03-01,2022-03-01 03:45:00,7598.0,42.0,7640.0
CDBA02,2022-03-01,2022-03-01 04:00:00,8774.0,42.0,8816.0
CDBA02,2022-03-01,2022-03-01 04:15:00,7857.0,42.0,7898.0
CDBA02,2022-03-01,2022-03-01 04:30:00,7854.0,41.0,7896.0
CDBA02,2022-03-01,2022-03-01 04:45:00,7518.0,42.0,7559.0
CDBA02,2022-03-01,2022-03-01 05:00:00,7609.0,42.0,7651.0
CDBA02,2022-03-01,2022-03-01 05:15:00,5813.0,42.0,5855.0
CDBA02,2022-03-01,2022-03-01 05:30:00,4016.0,41.0,4057.0
CDBA02,2022-03-01,2022-03-01 05:45:00,5357.0,42.0,5399.0
CDBA02,2022-03-01,2022-03-01 06:00:00,9073.0,43.0,9115.0
CDBA02,2022-03-01,2022-03-01 06:15:00,12372.0,43.0,12415.0
CDBA02,2022-03-01,2022-03-01 06:30:00,8437.0,43.0,8480.0
CDBA02,2022-03-01,2022-03-01 06:45:00,8801.0,42.0,8843.0
CDBA02,2022-03-01,2022-03-01 07:00:00,7825.0,43.0,7868.0
CDBA02,2022-03-01,2022-03-01 07:15:00,8588.0,53.0,8640.0
CDBA02,2022-03-01,2022-03-01 07:30:00,9364.0,31.0,9396.0
CDBA02,2022-03-01,2022-03-01 07:45:00,10462.0,-60.0,10402.0
CDBA02,2022-03-01,2022-03-01 08:00:00,10174.0,-232.0,9942.0
CDBA02,2022-03-01,2022-03-01 08:15:00,10561.0,-184.0,10378.0
CDBA02,2022-03-01,2022-03-01 08:30:00,10918.0,-438.0,10480.0
CDBA02,2022-03-01,2022-03-01 08:45:00,8372.0,-1407.0,6965.0
CDBA02,2022-03-01,2022-03-01 09:00:00,6342.0,-2825.0,3517.0
CDBA02,2022-03-01,2022-03-01 09:15:00,5945.0,-3511.0,2435.0
CDBA02,2022-03-01,2022-03-01 09:30:00,5318.0,-4118.0,1200.0
CDBA02,2022-03-01,2022-03-01 09:45:00,4474.0,-4340.0,133.0
CDBA02,2022-03-01,2022-03-01 10:00:00,8688.0,-6618.0,2070.0
CDBA02,2022-03-01,2022-03-01 10:15:00,7073.0,-5487.0,1586.0
CDBA02,2022-03-01,2022-03-01 10:30:00,4902.0,-5712.0,-810.0
CDBA02,2022-03-01,2022-03-01 10:45:00,5082.0,-5848.0,-766.0
CDBA02,2022-03-01,2022-03-01 11:00:00,7138.0,-5393.0,1746.0
CDBA02,2022-03-01,2022-03-01 11:15:00,6054.0,-5115.0,939.0
CDBA02,2022-03-01,2022-03-01 11:30:00,5499.0,-5571.0,-72.0
CDBA02,2022-03-01,2022-03-01 11:45:00,6159.0,-6140.0,19.0
CDBA02,2022-03-01,2022-03-01 12:00:00,7726.0,-5221.0,2505.0
CDBA02,2022-03-01,2022-03-01 12:15:00,7966.0,-5453.0,2513.0
CDBA02,2022-03-01,2022-03-01 12:30:00,12915.0,-6716.0,6199.0
CDBA02,2022-03-01,2022-03-01 12:45:00,11081.0,-7979.0,3103.0
CDBA02,2022-03-01,2022-03-01 13:00:00,8133.0,-9833.0,-1700.0
CDBA02,2022-03-01,2022-03-01 13:15:00,4148.0,-8382.0,-4234.0
CDBA02,2022-03-01,2022-03-01 13:30:00,5364.0,-8767.0,-3403.0
CDBA02,2022-03-01,2022-03-01 13:45:00,4593.0,-8204.0,-3611.0
CDBA02,2022-03-01,2022-03-01 14:00:00,10748.0,-8474.0,2275.0
CDBA02,2022-03-01,2022-03-01 14:15:00,9568.0,-6198.0,3371.0
CDBA02,2022-03-01,2022-03-01 14:30:00,8728.0,-4773.0,3955.0
CDBA02,2022-03-01,2022-03-01 14:45:00,12457.0,-3709.0,8748.0
CDBA02,2022-03-01,2022-03-01 15:00:00,9426.0,-4542.0,4884.0
CDBA02,2022-03-01,2022-03-01 15:15:00,11102.0,-3814.0,7289.0
CDBA02,2022-03-01,2022-03-01 15:30:00,11868.0,-5252.0,6616.0
