home_id,day,ts,p_cons,p_prod,p_tot
CDB001,2021-03-01,2021-03-01 00:00:00,239.0,0.0,239.0
CDB001,2021-03-01,2021-03-01 00:15:00,219.0,0.0,219.0
CDB001,2021-03-01,2021-03-01 00:30:00,253.0,0.0,253.0
CDB001,2021-03-01,2021-03-01 00:45:00,214.0,0.0,214.0
CDB001,2021-03-01,2021-03-01 01:00:00,97.0,0.0,97.0
CDB001,2021-03-01,2021-03-01 01:15:00,79.0,0.0,79.0
CDB001,2021-03-01,2021-03-01 01:30:00,124.0,0.0,124.0
CDB001,2021-03-01,2021-03-01 01:45:00,260.0,0.0,260.0
CDB001,2021-03-01,2021-03-01 02:00:00,160.0,0.0,160.0
CDB001,2021-03-01,2021-03-01 02:15:00,74.0,0.0,74.0
CDB001,2021-03-01,2021-03-01 02:30:00,73.0,0.0,73.0
CDB001,2021-03-01,2021-03-01 02:45:00,95.0,0.0,95.0
CDB001,2021-03-01,2021-03-01 03:00:00,183.0,0.0,183.0
CDB001,2021-03-01,2021-03-01 03:15:00,246.0,0.0,246.0
CDB001,2021-03-01,2021-03-01 03:30:00,163.0,0.0,163.0
CDB001,2021-03-01,2021-03-01 03:45:00,138.0,0.0,138.0
CDB001,2021-03-01,2021-03-01 04:00:00,82.0,0.0,82.0
CDB001,2021-03-01,2021-03-01 04:15:00,167.0,0.0,167.0
CDB001,2021-03-01,2021-03-01 04:30:00,176.0,0.0,176.0
CDB001,2021-03-01,2021-03-01 04:45:00,95.0,0.0,95.0
CDB001,2021-03-01,2021-03-01 05:00:00,117.0,0.0,117.0
CDB001,2021-03-01,2021-03-01 05:15:00,110.0,0.0,110.0
CDB001,2021-03-01,2021-03-01 05:30:00,161.0,0.0,161.0
CDB001,2021-03-01,2021-03-01 05:45:00,175.0,0.0,175.0
CDB001,2021-03-01,2021-03-01 06:00:00,101.0,0.0,101.0
CDB001,2021-03-01,2021-03-01 06:15:00,73.0,0.0,73.0
CDB001,2021-03-01,2021-03-01 06:30:00,75.0,0.0,75.0
CDB001,2021-03-01,2021-03-01 06:45:00,163.0,0.0,163.0
CDB001,2021-03-01,2021-03-01 07:00:00,230.0,0.0,230.0
CDB001,2021-03-01,2021-03-01 07:15:00,194.0,0.0,194.0
CDB001,2021-03-01,2021-03-01 07:30:00,175.0,0.0,175.0
CDB001,2021-03-01,2021-03-01 07:45:00,206.0,3.0,208.0
CDB001,2021-03-01,2021-03-01 08:00:00,267.0,-15.0,252.0
CDB001,2021-03-01,2021-03-01 08:15:00,290.0,-44.0,246.0
CDB001,2021-03-01,2021-03-01 08:30:00,230.0,-75.0,155.0
CDB001,2021-03-01,2021-03-01 08:45:00,184.0,-106.0,79.0
CDB001,2021-03-01,2021-03-01 09:00:00,183.0,-161.0,22.0
CDB001,2021-03-01,2021-03-01 09:15:00,239.0,-190.0,49.0
CDB001,2021-03-01,2021-03-01 09:30:00,290.0,-246.0,44.0
CDB001,2021-03-01,2021-03-01 09:45:00,1122.0,-240.0,883.0
CDB001,2021-03-01,2021-03-01 10:00:00,221.0,-298.0,-77.0
CDB001,2021-03-01,2021-03-01 10:15:00,215.0,-359.0,-144.0
CDB001,2021-03-01,2021-03-01 10:30:00,247.0,-442.0,-195.0
CDB001,2021-03-01,2021-03-01 10:45:00,369.0,-668.0,-299.0
CDB001,2021-03-01,2021-03-01 11:00:00,392.0,-737.0,-345.0
CDB001,2021-03-01,2021-03-01 11:15:00,285.0,-1176.0,-890.0
CDB001,2021-03-01,2021-03-01 11:30:00,173.0,-1671.0,-1497.0
CDB001,2021-03-01,2021-03-01 11:45:00,254.0,-1857.0,-1603.0
CDB001,2021-03-01,2021-03-01 12:00:00,378.0,-2013.0,-1635.0
CDB001,2021-03-01,2021-03-01 12:15:00,421.0,-2173.0,-1753.0
CDB001,2021-03-01,2021-03-01 12:30:00,682.0,-2314.0,-1632.0
CDB001,2021-03-01,2021-03-01 12:45:00,5810.0,-2414.0,3396.0
CDB001,2021-03-01,2021-03-01 13:00:00,1211.0,-2534.0,-1323.0
CDB001,2021-03-01,2021-03-01 13:15:00,1102.0,-2624.0,-1522.0
CDB001,2021-03-01,2021-03-01 13:30:00,2240.0,-2711.0,-471.0
CDB001,2021-03-01,2021-03-01 13:45:00,598.0,-2709.0,-2111.0
CDB001,2021-03-01,2021-03-01 14:00:00,2196.0,-2250.0,-53.0
CDB001,2021-03-01,2021-03-01 14:15:00,1379.0,-2813.0,-1434.0
CDB001,2021-03-01,2021-03-01 14:30:00,2143.0,-2794.0,-651.0
CDB001,2021-03-01,2021-03-01 14:45:00,664.0,-2812.0,-2148.0
CDB001,2021-03-01,2021-03-01 15:00:00,577.0,-2778.0,-2201.0
CDB001,2021-03-01,2021-03-01 15:15:00,2381.0,-2786.0,-405.0
CDB001,2021-03-01,2021-03-01 15:30:00,290.0,-2688.0,-2399.0
CDB001,2021-03-01,2021-03-01 15:45:00,337.0,-2649.0,-2311.0
CDB001,2021-03-01,2021-03-01 16:00:00,579.0,-2246.0,-1667.0
CDB001,2021-03-01,2021-03-01 16:15:00,618.0,-2371.0,-1753.0
CDB001,2021-03-01,2021-03-01 16:30:00,623.0,-2173.0,-1550.0
CDB001,2021-03-01,2021-03-01 16:45:00,660.0,-1968.0,-1308.0
CDB001,2021-03-01,2021-03-01 17:00:00,564.0,-1726.0,-1162.0
CDB001,2021-03-01,2021-03-01 17:15:00,396.0,-1436.0,-1040.0
CDB001,2021-03-01,2021-03-01 17:30:00,342.0,-1094.0,-752.0
CDB001,2021-03-01,2021-03-01 17:45:00,317.0,-691.0,-375.0
