home_id,day,ts,p_cons,p_prod,p_tot
CDBA02,2022-06-01,2022-06-01 00:00:00,168.0,-2.0,166.0
CDBA02,2022-06-01,2022-06-01 00:15:00,875.0,-2.0,873.0
CDBA02,2022-06-01,2022-06-01 00:30:00,163.0,-2.0,161.0
CDBA02,2022-06-01,2022-06-01 00:45:00,90.0,-2.0,88.0
CDBA02,2022-06-01,2022-06-01 01:00:00,276.0,-2.0,274.0
CDBA02,2022-06-01,2022-06-01 01:15:00,191.0,-1.0,189.0
CDBA02,2022-06-01,2022-06-01 01:30:00,158.0,-1.0,157.0
CDBA02,2022-06-01,2022-06-01 01:45:00,76.0,-1.0,75.0
CDBA02,2022-06-01,2022-06-01 02:00:00,151.0,-1.0,149.0
CDBA02,2022-06-01,2022-06-01 02:15:00,81.0,-1.0,79.0
CDBA02,2022-06-01,2022-06-01 02:30:00,147.0,-1.0,146.0
CDBA02,2022-06-01,2022-06-01 02:45:00,241.0,-1.0,240.0
CDBA02,2022-06-01,2022-06-01 03:00:00,1033.0,-1.0,1031.0
CDBA02,2022-06-01,2022-06-01 03:15:00,143.0,-2.0,142.0
CDBA02,2022-06-01,2022-06-01 03:30:00,139.0,-1.0,138.0
CDBA02,2022-06-01,2022-06-01 03:45:00,91.0,-1.0,90.0
CDBA02,2022-06-01,2022-06-01 04:00:00,149.0,-2.0,148.0
CDBA02,2022-06-01,2022-06-01 04:15:00,93.0,-2.0,92.0
CDBA02,2022-06-01,2022-06-01 04:30:00,148.0,-2.0,146.0
CDBA02,2022-06-01,2022-06-01 04:45:00,250.0,-2.0,248.0
CDBA02,2022-06-01,2022-06-01 05:00:00,262.0,-1.0,260.0
CDBA02,2022-06-01,2022-06-01 05:15:00,124.0,-2.0,123.0
CDBA02,2022-06-01,2022-06-01 05:30:00,130.0,-2.0,128.0
CDBA02,2022-06-01,2022-06-01 05:45:00,95.0,-2.0,92.0
CDBA02,2022-06-01,2022-06-01 06:00:00,148.0,-5.0,143.0
CDBA02,2022-06-01,2022-06-01 06:15:00,951.0,-19.0,932.0
CDBA02,2022-06-01,2022-06-01 06:30:00,225.0,-25.0,200.0
CDBA02,2022-06-01,2022-06-01 06:45:00,315.0,-79.0,236.0
CDBA02,2022-06-01,2022-06-01 07:00:00,460.0,-197.0,263.0
CDBA02,2022-06-01,2022-06-01 07:15:00,322.0,-165.0,157.0
CDBA02,2022-06-01,2022-06-01 07:30:00,336.0,-210.0,126.0
