home_id,day,ts,p_cons,p_prod,p_tot
CDBA02,2021-07-01,2021-07-01 00:00:00,2657.0,32.0,2690.0
CDBA02,2021-07-01,2021-07-01 00:15:00,1613.0,32.0,1646.0
CDBA02,2021-07-01,2021-07-01 00:30:00,1785.0,32.0,1817.0
CDBA02,2021-07-01,2021-07-01 00:45:00,2298.0,32.0,2331.0
CDBA02,2021-07-01,2021-07-01 01:00:00,2589.0,32.0,2622.0
CDBA02,2021-07-01,2021-07-01 01:15:00,3177.0,32.0,3209.0
CDBA02,2021-07-01,2021-07-01 01:30:00,2436.0,32.0,2468.0
CDBA02,2021-07-01,2021-07-01 01:45:00,3744.0,33.0,3777.0
CDBA02,2021-07-01,2021-07-01 02:00:00,4121.0,33.0,4154.0
CDBA02,2021-07-01,2021-07-01 02:15:00,3548.0,33.0,3581.0
CDBA02,2021-07-01,2021-07-01 02:30:00,4011.0,33.0,4044.0
CDBA02,2021-07-01,2021-07-01 02:45:00,4602.0,33.0,4634.0
CDBA02,2021-07-01,2021-07-01 03:00:00,5493.0,33.0,5527.0
CDBA02,2021-07-01,2021-07-01 03:15:00,4836.0,33.0,4869.0
CDBA02,2021-07-01,2021-07-01 03:30:00,3832.0,32.0,3865.0
CDBA02,2021-07-01,2021-07-01 03:45:00,4871.0,33.0,4904.0
CDBA02,2021-07-01,2021-07-01 04:00:00,4085.0,33.0,4118.0
CDBA02,2021-07-01,2021-07-01 04:15:00,3856.0,32.0,3889.0
CDBA02,2021-07-01,2021-07-01 04:30:00,4355.0,33.0,4388.0
CDBA02,2021-07-01,2021-07-01 04:45:00,4739.0,33.0,4771.0
CDBA02,2021-07-01,2021-07-01 05:00:00,4596.0,32.0,4628.0
CDBA02,2021-07-01,2021-07-01 05:15:00,3859.0,32.0,3892.0
CDBA02,2021-07-01,2021-07-01 05:30:00,3997.0,37.0,4033.0
CDBA02,2021-07-01,2021-07-01 05:45:00,4754.0,46.0,4800.0
CDBA02,2021-07-01,2021-07-01 06:00:00,4073.0,53.0,4126.0
CDBA02,2021-07-01,2021-07-01 06:15:00,3839.0,-78.0,3762.0
CDBA02,2021-07-01,2021-07-01 06:30:00,3943.0,-636.0,3307.0
CDBA02,2021-07-01,2021-07-01 06:45:00,11093.0,-399.0,10694.0
CDBA02,2021-07-01,2021-07-01 07:00:00,14507.0,-977.0,13531.0
CDBA02,2021-07-01,2021-07-01 07:15:00,11211.0,-1819.0,9391.0
CDBA02,2021-07-01,2021-07-01 07:30:00,10145.0,-1734.0,8411.0
CDBA02,2021-07-01,2021-07-01 07:45:00,11691.0,-1560.0,10131.0
CDBA02,2021-07-01,2021-07-01 08:00:00,14200.0,-1654.0,12546.0
CDBA02,2021-07-01,2021-07-01 08:15:00,16223.0,-2927.0,13296.0
CDBA02,2021-07-01,2021-07-01 08:30:00,9301.0,-3453.0,5848.0
CDBA02,2021-07-01,2021-07-01 08:45:00,9458.0,-2369.0,7090.0
CDBA02,2021-07-01,2021-07-01 09:00:00,8624.0,-1092.0,7531.0
CDBA02,2021-07-01,2021-07-01 09:15:00,8692.0,-1162.0,7531.0
CDBA02,2021-07-01,2021-07-01 09:30:00,8246.0,-2849.0,5397.0
CDBA02,2021-07-01,2021-07-01 09:45:00,9734.0,-4361.0,5373.0
CDBA02,2021-07-01,2021-07-01 10:00:00,8340.0,-3925.0,4415.0
CDBA02,2021-07-01,2021-07-01 10:15:00,6591.0,-6432.0,158.0
CDBA02,2021-07-01,2021-07-01 10:30:00,6371.0,-5228.0,1142.0
CDBA02,2021-07-01,2021-07-01 10:45:00,4468.0,-4565.0,-97.0
