ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2022-10-30,2022-10-30 17:00:00+01:00,112185.0,115115.0,-0.9844,-11120.0,238.2287,238.0,238.3812
192.168.0.4,2022-10-30,2022-10-30 18:00:00+01:00,150389.0,152880.0,-0.9905,-12560.0,236.8243,236.72,236.8814
192.168.0.4,2022-10-30,2022-10-30 19:00:00+01:00,157297.0,158629.0,-0.9871,-12497.0,236.8871,237.0114,237.18
192.168.0.4,2022-10-30,2022-10-30 20:00:00+01:00,129880.0,131729.0,-0.9837,-15893.0,238.1811,238.23,238.4
192.168.0.4,2022-10-30,2022-10-30 21:00:00+01:00,120020.0,122890.0,-0.9786,-15125.0,238.7212,238.7212,238.7212
192.168.0.4,2022-10-30,2022-10-30 22:00:00+01:00,104064.0,106536.0,-0.9774,-16108.0,238.536,238.441,238.48
192.168.0.4,2022-10-30,2022-10-30 23:00:00+01:00,87605.0,88800.0,-0.976,-13560.0,239.605,239.34,239.4362
192.168.0.4,2022-10-31,2022-10-31 00:00:00+01:00,70404.0,73084.0,-0.9622,-15384.0,240.428,240.099,240.224
192.168.0.4,2022-10-31,2022-10-31 01:00:00+01:00,62924.0,66020.0,-0.9503,-15060.0,241.241,240.933,241.087
192.168.0.4,2022-10-31,2022-10-31 02:00:00+01:00,58004.0,61472.0,-0.9437,-15100.0,241.437,241.24,241.368
192.168.0.4,2022-10-31,2022-10-31 03:00:00+01:00,60308.0,63384.0,-0.9508,-14364.0,241.432,241.229,241.31
192.168.0.4,2022-10-31,2022-10-31 04:00:00+01:00,55872.0,58716.0,-0.9423,-14436.0,241.913,241.658,241.954
192.168.0.4,2022-10-31,2022-10-31 05:00:00+01:00,62348.0,65140.0,-0.9501,-15592.0,240.754,240.59,240.856
192.168.0.4,2022-10-31,2022-10-31 06:00:00+01:00,68076.0,71368.0,-0.9569,-14756.0,239.101,239.078,239.488
192.168.0.4,2022-10-31,2022-10-31 07:00:00+01:00,78172.0,80540.0,-0.97,-14128.0,238.017,237.955,238.218
192.168.0.4,2022-10-31,2022-10-31 08:00:00+01:00,95320.0,97046.0,-0.98,-12977.0,236.8529,236.8371,237.24
192.168.0.4,2022-10-31,2022-10-31 09:00:00+01:00,89736.0,93536.0,-0.9755,-13692.0,236.423,236.209,236.595
192.168.0.4,2022-10-31,2022-10-31 10:00:00+01:00,105244.0,106008.0,-0.9843,-11368.0,236.349,236.24,236.494
192.168.0.4,2022-10-31,2022-10-31 11:00:00+01:00,95013.0,97320.0,-0.9756,-12484.0,236.3022,236.42,236.46
192.168.0.4,2022-10-31,2022-10-31 12:00:00+01:00,86125.0,90465.0,-0.9599,-12135.0,236.26,236.52,236.6562
192.168.0.4,2022-10-31,2022-10-31 13:00:00+01:00,63040.0,66632.0,-0.9532,-11672.0,237.129,237.273,237.499
192.168.0.4,2022-10-31,2022-10-31 14:00:00+01:00,51060.0,55925.0,-0.9228,-11260.0,237.35,237.3,237.7412
192.168.0.4,2022-10-31,2022-10-31 15:00:00+01:00,61813.0,65449.0,-0.9514,-13991.0,236.9689,236.8011,237.1256
192.168.0.4,2022-10-31,2022-10-31 16:00:00+01:00,91044.0,94071.0,-0.9737,-15071.0,236.01,235.8067,236.3178
192.168.0.4,2022-10-31,2022-10-31 17:00:00+01:00,105120.0,106380.0,-0.9762,-15795.0,235.8212,235.5487,236.0275
192.168.0.4,2022-10-31,2022-10-31 18:00:00+01:00,151836.0,152947.0,-0.9872,-15969.0,237.1122,237.1744,237.3844
192.168.0.4,2022-10-31,2022-10-31 19:00:00+01:00,143329.0,145564.0,-0.9892,-15244.0,238.2278,238.1722,238.5078
192.168.0.4,2022-10-31,2022-10-31 20:00:00+01:00,132640.0,132910.0,-0.986,-15610.0,238.1087,237.72,238.2337
192.168.0.4,2022-10-31,2022-10-31 21:00:00+01:00,129953.0,131773.0,-0.9849,-15400.0,238.4733,237.955,238.48
192.168.0.4,2022-10-31,2022-10-31 22:00:00+01:00,114735.0,117010.0,-0.9839,-15430.0,237.4037,237.0037,237.33
192.168.0.4,2022-10-31,2022-10-31 23:00:00+01:00,91526.0,93400.0,-0.9749,-15651.0,238.2014,237.9643,238.2986
