ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2022-11-03,2022-11-03 05:45:00+01:00,63120.0,64360.0,-0.9562,-13920.0,239.44,239.295,239.525
192.168.0.4,2022-11-03,2022-11-03 06:00:00+01:00,66600.0,70480.0,-0.96,-15180.0,238.555,238.3,238.585
192.168.0.4,2022-11-03,2022-11-03 06:15:00+01:00,70520.0,72960.0,-0.9628,-13660.0,237.855,237.45,237.975
192.168.0.4,2022-11-03,2022-11-03 06:30:00+01:00,63780.0,65880.0,-0.9599,-13840.0,237.095,236.965,237.28
192.168.0.4,2022-11-03,2022-11-03 06:45:00+01:00,67547.0,70307.0,-0.9539,-15880.0,236.6533,236.6333,236.7467
192.168.0.4,2022-11-03,2022-11-03 07:00:00+01:00,77020.0,79220.0,-0.9644,-15260.0,236.24,236.44,236.695
192.168.0.4,2022-11-03,2022-11-03 07:15:00+01:00,75380.0,77700.0,-0.9666,-13040.0,236.04,235.95,236.305
192.168.0.4,2022-11-03,2022-11-03 07:30:00+01:00,93380.0,95680.0,-0.9754,-12480.0,235.77,235.795,236.17
192.168.0.4,2022-11-03,2022-11-03 07:45:00+01:00,111920.0,114720.0,-0.974,-15120.0,235.42,235.29,235.8
192.168.0.4,2022-11-03,2022-11-03 08:00:00+01:00,101720.0,100760.0,-0.9846,-11240.0,235.015,234.95,234.97
192.168.0.4,2022-11-03,2022-11-03 08:15:00+01:00,104120.0,103760.0,-0.9844,-10867.0,235.4167,235.3567,235.6167
192.168.0.4,2022-11-03,2022-11-03 08:30:00+01:00,105300.0,108340.0,-0.9818,-13960.0,237.855,237.68,237.675
192.168.0.4,2022-11-03,2022-11-03 08:45:00+01:00,110693.0,112960.0,-0.9819,-12653.0,237.6133,237.72,237.84
192.168.0.4,2022-11-03,2022-11-03 09:00:00+01:00,100580.0,100920.0,-0.9836,-11220.0,237.26,237.23,237.055
192.168.0.4,2022-11-03,2022-11-03 09:15:00+01:00,104573.0,106680.0,-0.9789,-12507.0,237.38,237.2867,237.09
192.168.0.4,2022-11-03,2022-11-03 09:30:00+01:00,108020.0,109080.0,-0.9813,-13180.0,237.32,237.19,236.935
192.168.0.4,2022-11-03,2022-11-03 09:45:00+01:00,118160.0,119773.0,-0.9732,-14693.0,237.05,237.07,237.2367
192.168.0.4,2022-11-03,2022-11-03 10:00:00+01:00,106360.0,107853.0,-0.9781,-11467.0,237.03,237.31,237.13
192.168.0.4,2022-11-03,2022-11-03 10:15:00+01:00,86440.0,90720.0,-0.9744,-12040.0,237.88,237.59,237.615
192.168.0.4,2022-11-03,2022-11-03 10:30:00+01:00,87787.0,88573.0,-0.9732,-10547.0,238.01,238.0533,237.93
192.168.0.4,2022-11-03,2022-11-03 10:45:00+01:00,84640.0,87740.0,-0.9665,-11560.0,238.135,238.315,238.28
192.168.0.4,2022-11-03,2022-11-03 11:00:00+01:00,86680.0,90400.0,-0.9765,-12533.0,238.6667,238.5767,238.61
192.168.0.4,2022-11-03,2022-11-03 11:15:00+01:00,86587.0,89960.0,-0.9668,-13093.0,238.9033,238.8233,238.9967
192.168.0.4,2022-11-03,2022-11-03 11:30:00+01:00,73453.0,76293.0,-0.966,-13907.0,239.11,239.08,239.1
192.168.0.4,2022-11-03,2022-11-03 11:45:00+01:00,81200.0,82640.0,-0.97,-10840.0,239.31,239.28,239.4
192.168.0.4,2022-11-03,2022-11-03 12:00:00+01:00,79600.0,81580.0,-0.9704,-12220.0,240.01,240.11,239.89
192.168.0.4,2022-11-03,2022-11-03 12:15:00+01:00,78853.0,79413.0,-0.9616,-13067.0,240.1867,240.0667,240.4067
192.168.0.4,2022-11-03,2022-11-03 12:30:00+01:00,71040.0,71280.0,-0.958,-11000.0,238.855,238.925,239.05
192.168.0.4,2022-11-03,2022-11-03 12:45:00+01:00,91740.0,94820.0,-0.9762,-13780.0,238.565,238.47,238.755
192.168.0.4,2022-11-03,2022-11-03 13:00:00+01:00,109960.0,111700.0,-0.9834,-13220.0,237.75,237.8,237.935
192.168.0.4,2022-11-03,2022-11-03 13:15:00+01:00,113413.0,114427.0,-0.9859,-12333.0,237.7567,237.43,237.62
192.168.0.4,2022-11-03,2022-11-03 13:30:00+01:00,124820.0,126120.0,-0.9844,-12200.0,236.7,236.7,236.975
192.168.0.4,2022-11-03,2022-11-03 13:45:00+01:00,104107.0,103293.0,-0.9791,-12587.0,237.1367,237.28,237.14
192.168.0.4,2022-11-03,2022-11-03 14:00:00+01:00,93720.0,93320.0,-0.9784,-11520.0,237.41,237.385,237.32
192.168.0.4,2022-11-03,2022-11-03 14:15:00+01:00,91440.0,91547.0,-0.9787,-10133.0,237.74,237.6567,237.7767
192.168.0.4,2022-11-03,2022-11-03 14:30:00+01:00,92660.0,94060.0,-0.9764,-12660.0,237.96,237.94,237.75
192.168.0.4,2022-11-03,2022-11-03 14:45:00+01:00,79560.0,81480.0,-0.966,-14627.0,238.0833,238.0267,237.9567
192.168.0.4,2022-11-03,2022-11-03 15:00:00+01:00,94360.0,95740.0,-0.9768,-13080.0,238.01,237.94,238.11
192.168.0.4,2022-11-03,2022-11-03 15:15:00+01:00,99387.0,100907.0,-0.9794,-12787.0,238.05,237.9,238.14
192.168.0.4,2022-11-03,2022-11-03 15:30:00+01:00,95680.0,97480.0,-0.9807,-12480.0,238.07,237.91,238.27
192.168.0.4,2022-11-03,2022-11-03 15:45:00+01:00,93253.0,94640.0,-0.9732,-11253.0,237.78,237.7967,238.0833
192.168.0.4,2022-11-03,2022-11-03 16:00:00+01:00,86280.0,89780.0,-0.9696,-12480.0,237.99,238.09,238.24
192.168.0.4,2022-11-03,2022-11-03 16:15:00+01:00,100533.0,102640.0,-0.9781,-12773.0,238.2067,238.1167,238.33
192.168.0.4,2022-11-03,2022-11-03 16:30:00+01:00,110540.0,114040.0,-0.9856,-10820.0,237.915,237.97,238.03
192.168.0.4,2022-11-03,2022-11-03 16:45:00+01:00,111060.0,112920.0,-0.9829,-11920.0,237.925,237.67,238.055
192.168.0.4,2022-11-03,2022-11-03 17:00:00+01:00,108920.0,109940.0,-0.9816,-10380.0,237.98,237.545,237.885
192.168.0.4,2022-11-03,2022-11-03 17:15:00+01:00,113707.0,116667.0,-0.9856,-11240.0,237.2,236.8467,237.15
192.168.0.4,2022-11-03,2022-11-03 17:30:00+01:00,107920.0,108680.0,-0.983,-11760.0,236.73,236.52,236.61
192.168.0.4,2022-11-03,2022-11-03 17:45:00+01:00,130813.0,131520.0,-0.9879,-11987.0,236.41,236.24,236.3567
192.168.0.4,2022-11-03,2022-11-03 18:00:00+01:00,145400.0,145800.0,-0.9903,-12240.0,236.61,236.52,236.505
192.168.0.4,2022-11-03,2022-11-03 18:15:00+01:00,148427.0,149453.0,-0.9892,-11160.0,236.49,236.52,236.5933
192.168.0.4,2022-11-03,2022-11-03 18:30:00+01:00,168120.0,170420.0,-0.9927,-14100.0,236.465,236.425,236.45
192.168.0.4,2022-11-03,2022-11-03 18:45:00+01:00,160960.0,160840.0,-0.9877,-14133.0,236.6433,236.71,236.6667
192.168.0.4,2022-11-03,2022-11-03 19:00:00+01:00,167480.0,170680.0,-0.991,-13160.0,236.96,236.94,237.19
192.168.0.4,2022-11-03,2022-11-03 19:15:00+01:00,165027.0,165893.0,-0.994,-11893.0,237.38,237.23,237.3233
192.168.0.4,2022-11-03,2022-11-03 19:30:00+01:00,170560.0,173040.0,-0.9936,-10400.0,237.82,237.55,237.59
192.168.0.4,2022-11-03,2022-11-03 19:45:00+01:00,151540.0,151820.0,-0.9904,-13740.0,238.135,238.08,237.915
192.168.0.4,2022-11-03,2022-11-03 20:00:00+01:00,151040.0,152720.0,-0.989,-12960.0,238.01,237.97,238.06
192.168.0.4,2022-11-03,2022-11-03 20:15:00+01:00,161640.0,165760.0,-0.9879,-14600.0,238.27,238.07,238.45
192.168.0.4,2022-11-03,2022-11-03 20:30:00+01:00,130280.0,138240.0,-0.9865,-14640.0,238.98,238.62,238.75
192.168.0.4,2022-11-03,2022-11-03 20:45:00+01:00,134800.0,136467.0,-0.9884,-14533.0,238.0267,237.9167,237.9233
192.168.0.4,2022-11-03,2022-11-03 21:00:00+01:00,122280.0,127040.0,-0.988,-13480.0,237.43,237.38,237.26
192.168.0.4,2022-11-03,2022-11-03 21:15:00+01:00,130340.0,131680.0,-0.9869,-14020.0,236.92,236.805,236.755
192.168.0.4,2022-11-03,2022-11-03 21:30:00+01:00,122360.0,124920.0,-0.9864,-15100.0,236.395,236.22,236.055
192.168.0.4,2022-11-03,2022-11-03 22:45:00+01:00,115720.0,115960.0,-0.9844,-14680.0,237.335,237.22,237.05
192.168.0.4,2022-11-03,2022-11-03 23:00:00+01:00,92240.0,95360.0,-0.9784,-14160.0,237.68,237.74,237.8
192.168.0.4,2022-11-03,2022-11-03 23:15:00+01:00,90700.0,92600.0,-0.9775,-12780.0,238.14,238.15,238.08
192.168.0.4,2022-11-03,2022-11-03 23:45:00+01:00,78720.0,81640.0,-0.9652,-14320.0,238.88,238.725,238.78
192.168.0.4,2022-11-04,2022-11-04 00:00:00+01:00,75880.0,79280.0,-0.9669,-13600.0,239.49,239.34,239.19
192.168.0.4,2022-11-04,2022-11-04 00:15:00+01:00,75620.0,78160.0,-0.9658,-14440.0,239.665,239.54,239.425
192.168.0.4,2022-11-04,2022-11-04 00:30:00+01:00,70180.0,73120.0,-0.9574,-14500.0,240.095,239.835,239.885
192.168.0.4,2022-11-04,2022-11-04 00:45:00+01:00,73747.0,76027.0,-0.9647,-14400.0,240.4867,240.27,240.1567
192.168.0.4,2022-11-04,2022-11-04 01:00:00+01:00,73220.0,77440.0,-0.9614,-15340.0,240.645,240.47,240.445
192.168.0.4,2022-11-04,2022-11-04 01:15:00+01:00,66520.0,69200.0,-0.9576,-14560.0,241.17,240.85,240.76
192.168.0.4,2022-11-04,2022-11-04 01:30:00+01:00,70880.0,72960.0,-0.9631,-13060.0,241.11,240.94,240.85
192.168.0.4,2022-11-04,2022-11-04 01:45:00+01:00,65080.0,69240.0,-0.9562,-13080.0,241.83,241.6,241.6
192.168.0.4,2022-11-04,2022-11-04 02:00:00+01:00,69080.0,71420.0,-0.9599,-14240.0,241.76,241.42,241.435
192.168.0.4,2022-11-04,2022-11-04 02:15:00+01:00,61733.0,64840.0,-0.9539,-14080.0,241.51,241.28,241.04
192.168.0.4,2022-11-04,2022-11-04 02:30:00+01:00,59140.0,63180.0,-0.9376,-14980.0,241.385,241.36,241.29
192.168.0.4,2022-11-04,2022-11-04 02:45:00+01:00,61387.0,65227.0,-0.9481,-15333.0,241.7,241.6,241.48
192.168.0.4,2022-11-04,2022-11-04 03:00:00+01:00,60040.0,63720.0,-0.9497,-14360.0,241.75,241.48,241.54
192.168.0.4,2022-11-04,2022-11-04 03:15:00+01:00,62187.0,65360.0,-0.9526,-14280.0,241.9,241.68,241.6333
192.168.0.4,2022-11-04,2022-11-04 03:30:00+01:00,60080.0,62480.0,-0.9442,-15000.0,241.75,241.66,241.48
192.168.0.4,2022-11-04,2022-11-04 03:45:00+01:00,65027.0,68253.0,-0.9531,-14533.0,241.64,241.56,241.48
192.168.0.4,2022-11-04,2022-11-04 04:00:00+01:00,58080.0,61620.0,-0.9435,-14740.0,241.765,241.56,241.42
192.168.0.4,2022-11-04,2022-11-04 04:15:00+01:00,59920.0,62820.0,-0.949,-13700.0,241.24,241.09,241.015
192.168.0.4,2022-11-04,2022-11-04 04:30:00+01:00,56960.0,61320.0,-0.9546,-13080.0,240.94,240.59,240.76
192.168.0.4,2022-11-04,2022-11-04 04:45:00+01:00,60653.0,64160.0,-0.9467,-14067.0,240.67,240.44,240.37
192.168.0.4,2022-11-04,2022-11-04 05:00:00+01:00,61180.0,68340.0,-0.9536,-14360.0,240.94,240.635,240.675
192.168.0.4,2022-11-04,2022-11-04 05:15:00+01:00,61373.0,64293.0,-0.9502,-14813.0,241.6,241.44,241.56
192.168.0.4,2022-11-04,2022-11-04 05:30:00+01:00,61180.0,64300.0,-0.9562,-13240.0,240.825,240.545,240.615
192.168.0.4,2022-11-04,2022-11-04 05:45:00+01:00,68440.0,71360.0,-0.9628,-14027.0,240.24,240.2,240.28
192.168.0.4,2022-11-04,2022-11-04 06:00:00+01:00,67200.0,69040.0,-0.9584,-13460.0,239.09,239.37,239.31
192.168.0.4,2022-11-04,2022-11-04 06:15:00+01:00,70667.0,73453.0,-0.9638,-14680.0,237.39,237.22,237.37
192.168.0.4,2022-11-04,2022-11-04 06:30:00+01:00,68060.0,70860.0,-0.9586,-15120.0,237.065,236.965,236.845
192.168.0.4,2022-11-04,2022-11-04 06:45:00+01:00,78827.0,78493.0,-0.9713,-13267.0,236.6067,236.3533,236.47
192.168.0.4,2022-11-04,2022-11-04 07:00:00+01:00,78340.0,79680.0,-0.9751,-12880.0,236.015,236.1,236.055
192.168.0.4,2022-11-04,2022-11-04 07:15:00+01:00,97400.0,97760.0,-0.9798,-13640.0,236.4,236.16,236.46
192.168.0.4,2022-11-04,2022-11-04 07:30:00+01:00,102180.0,103480.0,-0.9858,-11020.0,235.64,235.63,235.865
192.168.0.4,2022-11-04,2022-11-04 07:45:00+01:00,104333.0,106693.0,-0.985,-12093.0,235.75,235.5267,235.89
192.168.0.4,2022-11-04,2022-11-04 08:00:00+01:00,100520.0,101940.0,-0.984,-12640.0,235.27,235.09,235.27
192.168.0.4,2022-11-04,2022-11-04 08:15:00+01:00,98227.0,101253.0,-0.9823,-12907.0,235.01,234.9133,234.9533
192.168.0.4,2022-11-04,2022-11-04 08:30:00+01:00,110360.0,111000.0,-0.9854,-13340.0,234.62,234.47,234.62
192.168.0.4,2022-11-04,2022-11-04 08:45:00+01:00,112960.0,115920.0,-0.9885,-11160.0,236.52,236.3733,236.58
192.168.0.4,2022-11-04,2022-11-04 09:00:00+01:00,101140.0,104500.0,-0.9784,-13640.0,237.74,237.41,237.81
192.168.0.4,2022-11-04,2022-11-04 09:15:00+01:00,110333.0,112333.0,-0.9773,-14093.0,237.56,237.5833,237.53
192.168.0.4,2022-11-04,2022-11-04 09:30:00+01:00,128760.0,129880.0,-0.9812,-14080.0,237.21,237.355,237.29
192.168.0.4,2022-11-04,2022-11-04 09:45:00+01:00,121400.0,126680.0,-0.9836,-13840.0,237.32,237.2467,237.16
192.168.0.4,2022-11-04,2022-11-04 10:00:00+01:00,129260.0,129420.0,-0.9858,-12040.0,237.11,237.315,237.14
192.168.0.4,2022-11-04,2022-11-04 10:15:00+01:00,129640.0,131827.0,-0.9862,-11347.0,237.2333,237.27,237.1
192.168.0.4,2022-11-04,2022-11-04 10:30:00+01:00,117480.0,116460.0,-0.9854,-12900.0,237.16,237.105,237.14
192.168.0.4,2022-11-04,2022-11-04 10:45:00+01:00,120133.0,121187.0,-0.9849,-11920.0,237.19,237.19,237.3367
192.168.0.4,2022-11-04,2022-11-04 11:00:00+01:00,121260.0,121360.0,-0.9874,-11940.0,237.38,237.38,237.43
192.168.0.4,2022-11-04,2022-11-04 11:15:00+01:00,101107.0,103747.0,-0.9805,-11560.0,237.33,237.5133,237.5767
192.168.0.4,2022-11-04,2022-11-04 11:30:00+01:00,105760.0,106760.0,-0.982,-11320.0,237.49,237.53,237.56
192.168.0.4,2022-11-04,2022-11-04 11:45:00+01:00,112733.0,113720.0,-0.9779,-10733.0,237.17,237.51,237.55
192.168.0.4,2022-11-04,2022-11-04 12:00:00+01:00,101780.0,104740.0,-0.9814,-11500.0,237.53,237.64,237.87
192.168.0.4,2022-11-04,2022-11-04 12:15:00+01:00,99707.0,103960.0,-0.9762,-13893.0,238.0033,238.16,238.12
192.168.0.4,2022-11-04,2022-11-04 12:30:00+01:00,104300.0,107620.0,-0.9825,-12540.0,238.33,238.095,238.45
192.168.0.4,2022-11-04,2022-11-04 12:45:00+01:00,103267.0,104960.0,-0.9828,-12333.0,238.36,238.37,238.5467
192.168.0.4,2022-11-04,2022-11-04 13:00:00+01:00,95300.0,99640.0,-0.9828,-11000.0,238.61,238.585,238.665
192.168.0.4,2022-11-04,2022-11-04 13:15:00+01:00,98973.0,97173.0,-0.9797,-12640.0,238.8433,239.0767,239.0033
192.168.0.4,2022-11-04,2022-11-04 13:30:00+01:00,101020.0,102160.0,-0.9786,-12660.0,239.715,239.77,239.84
192.168.0.4,2022-11-04,2022-11-04 13:45:00+01:00,99733.0,101413.0,-0.9816,-12600.0,240.1167,239.85,240.26
192.168.0.4,2022-11-04,2022-11-04 14:00:00+01:00,61520.0,64260.0,-0.9558,-11820.0,240.575,240.5,240.57
192.168.0.4,2022-11-04,2022-11-04 14:15:00+01:00,97373.0,99067.0,-0.9801,-13227.0,240.3867,240.2967,240.44
192.168.0.4,2022-11-04,2022-11-04 14:30:00+01:00,96420.0,99240.0,-0.9792,-14360.0,239.86,239.78,240.275
192.168.0.4,2022-11-04,2022-11-04 14:45:00+01:00,107920.0,108400.0,-0.9801,-13373.0,239.9033,239.57,240.15
192.168.0.4,2022-11-04,2022-11-04 15:00:00+01:00,92000.0,94380.0,-0.974,-15620.0,240.395,240.23,240.215
192.168.0.4,2022-11-04,2022-11-04 15:15:00+01:00,93213.0,98227.0,-0.974,-15827.0,240.39,240.1,240.6
192.168.0.4,2022-11-04,2022-11-04 15:30:00+01:00,98080.0,100360.0,-0.9724,-15760.0,239.385,238.87,239.52
192.168.0.4,2022-11-04,2022-11-04 15:45:00+01:00,100600.0,101600.0,-0.9799,-13240.0,239.05,239.0167,239.25
192.168.0.4,2022-11-04,2022-11-04 16:00:00+01:00,97760.0,99960.0,-0.9764,-14320.0,239.175,239.09,239.175
192.168.0.4,2022-11-04,2022-11-04 16:15:00+01:00,102373.0,104720.0,-0.9782,-15520.0,239.25,238.9133,239.48
192.168.0.4,2022-11-04,2022-11-04 16:30:00+01:00,97220.0,98260.0,-0.9738,-17200.0,239.13,239.19,239.545
192.168.0.4,2022-11-04,2022-11-04 16:45:00+01:00,97867.0,98747.0,-0.9758,-16027.0,239.1433,238.83,239.2433
192.168.0.4,2022-11-04,2022-11-04 17:00:00+01:00,98180.0,101580.0,-0.9766,-15100.0,238.955,238.97,239.05
192.168.0.4,2022-11-04,2022-11-04 17:15:00+01:00,110227.0,111640.0,-0.9786,-16080.0,238.0033,238.1733,238.44
192.168.0.4,2022-11-04,2022-11-04 17:30:00+01:00,119740.0,119040.0,-0.982,-15940.0,237.27,237.185,237.305
192.168.0.4,2022-11-04,2022-11-04 17:45:00+01:00,115280.0,118173.0,-0.9802,-16493.0,237.1567,237.02,237.32
192.168.0.4,2022-11-04,2022-11-04 18:00:00+01:00,126320.0,131720.0,-0.9828,-16300.0,237.23,237.17,237.47
192.168.0.4,2022-11-04,2022-11-04 18:15:00+01:00,144280.0,146853.0,-0.9871,-15213.0,237.1733,237.2,237.28
192.168.0.4,2022-11-04,2022-11-04 18:30:00+01:00,144840.0,146200.0,-0.9882,-15640.0,237.035,237.13,237.395
192.168.0.4,2022-11-04,2022-11-04 18:45:00+01:00,166360.0,164360.0,-0.9918,-15160.0,237.17,237.09,237.26
192.168.0.4,2022-11-04,2022-11-04 19:00:00+01:00,163860.0,163460.0,-0.9896,-14260.0,237.17,237.45,237.47
192.168.0.4,2022-11-04,2022-11-04 19:15:00+01:00,163580.0,165680.0,-0.9901,-13880.0,237.64,237.85,237.995
192.168.0.4,2022-11-04,2022-11-04 19:45:00+01:00,161200.0,162280.0,-0.9913,-15080.0,237.29,237.68,237.82
192.168.0.4,2022-11-04,2022-11-04 20:00:00+01:00,148480.0,150960.0,-0.9832,-10640.0,238.03,238.51,238.32
192.168.0.4,2022-11-04,2022-11-04 20:15:00+01:00,140500.0,143180.0,-0.9833,-14780.0,238.97,239.285,239.31
192.168.0.4,2022-11-04,2022-11-04 20:30:00+01:00,130360.0,132600.0,-0.9838,-14920.0,239.67,239.73,239.69
192.168.0.4,2022-11-04,2022-11-04 20:45:00+01:00,136440.0,139200.0,-0.9854,-14960.0,239.55,239.57,239.7
192.168.0.4,2022-11-04,2022-11-04 21:00:00+01:00,120800.0,123520.0,-0.9824,-16120.0,238.45,238.36,238.8
192.168.0.4,2022-11-04,2022-11-04 21:15:00+01:00,116000.0,118800.0,-0.9834,-16320.0,238.17,237.76,238.21
192.168.0.4,2022-11-04,2022-11-04 21:30:00+01:00,124200.0,125360.0,-0.9834,-16060.0,238.155,238.315,238.24
192.168.0.4,2022-11-04,2022-11-04 21:45:00+01:00,108020.0,112660.0,-0.9785,-16580.0,238.53,238.655,238.55
192.168.0.4,2022-11-04,2022-11-04 22:00:00+01:00,103480.0,105920.0,-0.9774,-16560.0,238.32,238.33,238.63
192.168.0.4,2022-11-04,2022-11-04 22:15:00+01:00,116173.0,118267.0,-0.9838,-15267.0,238.2467,238.0333,238.27
192.168.0.4,2022-11-04,2022-11-04 22:30:00+01:00,100160.0,104400.0,-0.9804,-15260.0,238.035,238.01,238.08
192.168.0.4,2022-11-04,2022-11-04 22:45:00+01:00,92900.0,94880.0,-0.9773,-14600.0,238.015,237.84,238.075
192.168.0.4,2022-11-04,2022-11-04 23:00:00+01:00,98280.0,100400.0,-0.9771,-14040.0,238.48,238.01,238.27
192.168.0.4,2022-11-04,2022-11-04 23:15:00+01:00,97080.0,99040.0,-0.9781,-14520.0,239.1,238.69,239.1
192.168.0.4,2022-11-04,2022-11-04 23:30:00+01:00,96480.0,98720.0,-0.9757,-15720.0,239.67,239.28,239.52
192.168.0.4,2022-11-04,2022-11-04 23:45:00+01:00,79680.0,79880.0,-0.9645,-17240.0,240.2,240.11,240.0
192.168.0.4,2022-11-05,2022-11-05 00:00:00+01:00,87540.0,90760.0,-0.9738,-15160.0,240.02,239.595,239.73
192.168.0.4,2022-11-05,2022-11-05 00:15:00+01:00,86040.0,88580.0,-0.9762,-13640.0,240.485,239.9,239.935
192.168.0.4,2022-11-05,2022-11-05 00:30:00+01:00,83120.0,85480.0,-0.9724,-14580.0,241.125,240.645,240.675
192.168.0.4,2022-11-05,2022-11-05 00:45:00+01:00,76347.0,79653.0,-0.9636,-15067.0,241.44,241.21,241.26
192.168.0.4,2022-11-05,2022-11-05 01:00:00+01:00,78300.0,80960.0,-0.9676,-15180.0,242.08,241.77,241.79
192.168.0.4,2022-11-05,2022-11-05 01:15:00+01:00,72180.0,75520.0,-0.9574,-14880.0,242.58,242.235,242.35
192.168.0.4,2022-11-05,2022-11-05 01:30:00+01:00,68440.0,71440.0,-0.9566,-15320.0,242.72,242.52,242.35
192.168.0.4,2022-11-05,2022-11-05 01:45:00+01:00,66600.0,68840.0,-0.9493,-15920.0,243.03,242.82,242.72
192.168.0.4,2022-11-05,2022-11-05 02:00:00+01:00,65760.0,66280.0,-0.9613,-14400.0,242.97,242.72,242.79
192.168.0.4,2022-11-05,2022-11-05 02:15:00+01:00,64280.0,67180.0,-0.9636,-11280.0,243.32,243.14,242.95
192.168.0.4,2022-11-05,2022-11-05 02:30:00+01:00,56600.0,60220.0,-0.9418,-13940.0,243.32,243.1,243.03
192.168.0.4,2022-11-05,2022-11-05 02:45:00+01:00,53960.0,58280.0,-0.9441,-13440.0,243.305,243.2,243.15
192.168.0.4,2022-11-05,2022-11-05 03:00:00+01:00,60020.0,62860.0,-0.9584,-12220.0,243.5,243.32,243.31
192.168.0.4,2022-11-05,2022-11-05 03:15:00+01:00,55840.0,59600.0,-0.9466,-13240.0,243.47,243.245,243.29
192.168.0.4,2022-11-05,2022-11-05 03:30:00+01:00,52720.0,58800.0,-0.9381,-14880.0,243.59,243.29,243.32
192.168.0.4,2022-11-05,2022-11-05 04:00:00+01:00,51380.0,57020.0,-0.9382,-13600.0,241.3,241.09,241.18
192.168.0.4,2022-11-05,2022-11-05 04:15:00+01:00,59213.0,62880.0,-0.9487,-14080.0,241.1233,240.86,240.88
192.168.0.4,2022-11-05,2022-11-05 04:30:00+01:00,71920.0,73040.0,-0.9622,-14640.0,241.06,240.61,240.76
192.168.0.4,2022-11-05,2022-11-05 04:45:00+01:00,60660.0,63380.0,-0.9539,-14220.0,241.03,240.745,240.82
192.168.0.4,2022-11-05,2022-11-05 05:00:00+01:00,63240.0,65360.0,-0.9526,-15680.0,241.15,240.71,240.88
192.168.0.4,2022-11-05,2022-11-05 05:15:00+01:00,62320.0,63080.0,-0.9526,-15140.0,240.855,240.575,240.63
192.168.0.4,2022-11-05,2022-11-05 05:30:00+01:00,57600.0,62600.0,-0.9448,-14680.0,240.635,240.38,240.44
192.168.0.4,2022-11-05,2022-11-05 05:45:00+01:00,62173.0,65240.0,-0.9572,-14133.0,240.59,240.18,240.44
192.168.0.4,2022-11-05,2022-11-05 06:00:00+01:00,57060.0,59660.0,-0.948,-14100.0,239.68,239.505,239.68
192.168.0.4,2022-11-05,2022-11-05 06:15:00+01:00,57360.0,63680.0,-0.9423,-13600.0,239.28,238.74,239.19
192.168.0.4,2022-11-05,2022-11-05 06:30:00+01:00,63720.0,66900.0,-0.949,-14900.0,238.265,238.225,238.375
192.168.0.4,2022-11-05,2022-11-05 06:45:00+01:00,68040.0,71120.0,-0.956,-14573.0,238.3533,238.0533,238.31
192.168.0.4,2022-11-05,2022-11-05 07:00:00+01:00,70240.0,73080.0,-0.9662,-13440.0,238.09,237.87,238.165
192.168.0.4,2022-11-05,2022-11-05 07:15:00+01:00,73440.0,79360.0,-0.9716,-12640.0,237.7,237.44,237.49
192.168.0.4,2022-11-05,2022-11-05 07:30:00+01:00,88280.0,90320.0,-0.9771,-9440.0,237.98,238.03,238.03
192.168.0.4,2022-11-05,2022-11-05 07:45:00+01:00,81480.0,83720.0,-0.9805,-9120.0,238.42,238.26,238.45
192.168.0.4,2022-11-05,2022-11-05 08:00:00+01:00,83760.0,85040.0,-0.979,-10320.0,238.215,238.135,238.055
192.168.0.4,2022-11-05,2022-11-05 08:15:00+01:00,88980.0,87820.0,-0.9784,-10440.0,237.915,237.775,237.96
192.168.0.4,2022-11-05,2022-11-05 08:30:00+01:00,90840.0,94920.0,-0.9821,-9880.0,237.82,237.61,237.82
192.168.0.4,2022-11-05,2022-11-05 08:45:00+01:00,103100.0,103340.0,-0.9832,-9660.0,237.865,237.665,237.68
192.168.0.4,2022-11-05,2022-11-05 09:00:00+01:00,103520.0,105240.0,-0.985,-9760.0,237.41,237.05,237.23
192.168.0.4,2022-11-05,2022-11-05 09:15:00+01:00,102120.0,102800.0,-0.9837,-9160.0,236.96,236.78,236.88
192.168.0.4,2022-11-05,2022-11-05 09:30:00+01:00,90180.0,93000.0,-0.9822,-10520.0,236.5,236.04,236.235
192.168.0.4,2022-11-05,2022-11-05 10:00:00+01:00,97120.0,98480.0,-0.986,-6960.0,235.86,235.62,235.66
192.168.0.4,2022-11-05,2022-11-05 10:15:00+01:00,103500.0,103440.0,-0.9826,-11680.0,236.03,235.9,235.745
192.168.0.4,2022-11-05,2022-11-05 10:30:00+01:00,99880.0,101960.0,-0.9807,-11360.0,235.89,235.56,235.44
192.168.0.4,2022-11-05,2022-11-05 10:45:00+01:00,104560.0,106280.0,-0.9854,-9580.0,236.395,236.135,236.205
192.168.0.4,2022-11-05,2022-11-05 11:00:00+01:00,92960.0,98520.0,-0.9766,-8800.0,236.81,236.38,236.59
192.168.0.4,2022-11-05,2022-11-05 11:15:00+01:00,105427.0,104747.0,-0.9864,-7973.0,237.04,236.6733,236.8767
192.168.0.4,2022-11-05,2022-11-05 11:30:00+01:00,83440.0,84520.0,-0.9792,-10400.0,237.22,237.2,237.23
192.168.0.4,2022-11-05,2022-11-05 11:45:00+01:00,66980.0,69340.0,-0.9678,-7080.0,237.735,237.62,237.605
192.168.0.4,2022-11-05,2022-11-05 12:00:00+01:00,91780.0,91220.0,-0.9792,-7500.0,237.05,237.05,237.095
