ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2022-11-09,2022-11-09 14:00:00+01:00,91784.0,95692.0,-0.9676,-17068.0,236.583,236.377,236.543
192.168.0.4,2022-11-09,2022-11-09 15:00:00+01:00,105016.0,107684.0,-0.9754,-16448.0,235.88,235.781,236.03
192.168.0.4,2022-11-09,2022-11-09 16:00:00+01:00,98672.0,100544.0,-0.9719,-16272.0,236.167,236.088,236.368
192.168.0.4,2022-11-09,2022-11-09 17:00:00+01:00,129736.0,131980.0,-0.9811,-18008.0,235.183,235.102,235.466
192.168.0.4,2022-11-09,2022-11-09 18:00:00+01:00,173640.0,175020.0,-0.9918,-14016.0,234.406,234.292,234.556
192.168.0.4,2022-11-09,2022-11-09 19:00:00+01:00,179364.0,178516.0,-0.9938,-11040.0,235.7667,235.2756,235.6478
192.168.0.4,2022-11-09,2022-11-09 20:00:00+01:00,160360.0,161368.0,-0.9918,-12976.0,237.1,236.818,237.172
192.168.0.4,2022-11-09,2022-11-09 21:00:00+01:00,147240.0,147658.0,-0.99,-13293.0,238.2822,238.09,238.2111
192.168.0.4,2022-11-09,2022-11-09 22:00:00+01:00,134675.0,136300.0,-0.9873,-13320.0,238.8962,238.6937,238.9737
192.168.0.4,2022-11-09,2022-11-09 23:00:00+01:00,108640.0,110784.0,-0.982,-13032.0,240.164,239.982,240.18
192.168.0.4,2022-11-10,2022-11-10 00:00:00+01:00,87025.0,88940.0,-0.9708,-14640.0,240.96,240.88,240.9637
192.168.0.4,2022-11-10,2022-11-10 01:00:00+01:00,67469.0,70914.0,-0.9465,-16240.0,241.0786,241.0386,241.1143
192.168.0.4,2022-11-10,2022-11-10 02:00:00+01:00,59631.0,63942.0,-0.9394,-14613.0,241.7233,241.7767,241.8011
192.168.0.4,2022-11-10,2022-11-10 03:00:00+01:00,57496.0,61696.0,-0.9393,-14524.0,242.175,242.146,242.141
192.168.0.4,2022-11-10,2022-11-10 04:00:00+01:00,58140.0,61924.0,-0.9479,-12804.0,241.834,241.744,241.902
192.168.0.4,2022-11-10,2022-11-10 05:00:00+01:00,60511.0,63982.0,-0.9471,-14880.0,241.0411,240.9522,241.09
192.168.0.4,2022-11-10,2022-11-10 06:00:00+01:00,81787.0,85253.0,-0.9689,-13822.0,238.9189,238.8511,239.1622
192.168.0.4,2022-11-10,2022-11-10 07:00:00+01:00,102825.0,104865.0,-0.9777,-14945.0,236.6962,236.595,236.95
192.168.0.4,2022-11-10,2022-11-10 08:00:00+01:00,118896.0,121924.0,-0.9858,-12912.0,236.41,236.27,236.421
192.168.0.4,2022-11-10,2022-11-10 09:00:00+01:00,100116.0,102360.0,-0.9762,-15262.0,238.3978,238.3333,238.4033
192.168.0.4,2022-11-10,2022-11-10 10:00:00+01:00,77830.0,80275.0,-0.9606,-13875.0,239.1537,239.16,239.17
192.168.0.4,2022-11-10,2022-11-10 11:00:00+01:00,59869.0,62703.0,-0.9325,-13109.0,239.43,239.29,239.7614
192.168.0.4,2022-11-10,2022-11-10 12:00:00+01:00,58058.0,63036.0,-0.935,-13218.0,239.2611,239.33,239.4689
192.168.0.4,2022-11-10,2022-11-10 13:00:00+01:00,68087.0,72780.0,-0.94,-13813.0,238.8367,239.0083,238.9867
192.168.0.4,2022-11-10,2022-11-10 14:00:00+01:00,65680.0,67708.0,-0.9523,-13440.0,238.77,238.61,238.912
192.168.0.4,2022-11-10,2022-11-10 15:00:00+01:00,73240.0,76526.0,-0.9626,-14577.0,238.4014,238.0914,238.5514
192.168.0.4,2022-11-10,2022-11-10 16:00:00+01:00,86446.0,89451.0,-0.9695,-14886.0,237.48,237.2571,237.6371
192.168.0.4,2022-11-10,2022-11-10 17:00:00+01:00,109924.0,111528.0,-0.98,-15140.0,236.043,235.739,236.058
192.168.0.4,2022-11-10,2022-11-10 18:00:00+01:00,153702.0,155582.0,-0.9869,-15338.0,235.7078,235.75,236.0922
192.168.0.4,2022-11-10,2022-11-10 19:00:00+01:00,166048.0,166152.0,-0.9892,-14616.0,236.679,236.567,236.969
192.168.0.4,2022-11-10,2022-11-10 20:00:00+01:00,137513.0,138753.0,-0.9872,-14807.0,237.81,237.6567,238.0117
192.168.0.4,2022-11-10,2022-11-10 21:00:00+01:00,129545.0,131625.0,-0.9853,-14985.0,239.0912,238.95,239.0837
192.168.0.4,2022-11-10,2022-11-10 22:00:00+01:00,113640.0,116693.0,-0.976,-16300.0,240.14,239.9917,240.2567
192.168.0.4,2022-11-10,2022-11-10 23:00:00+01:00,108392.0,110464.0,-0.974,-15776.0,241.044,240.862,241.154
192.168.0.4,2022-11-11,2022-11-11 00:00:00+01:00,89065.0,91400.0,-0.9719,-15085.0,241.9712,241.7188,242.105
192.168.0.4,2022-11-11,2022-11-11 01:00:00+01:00,76503.0,80160.0,-0.9585,-14720.0,242.6429,242.5557,242.8414
192.168.0.4,2022-11-11,2022-11-11 02:00:00+01:00,63480.0,67920.0,-0.9532,-13400.0,243.08,243.12,243.06
192.168.0.4,2022-11-11,2022-11-11 03:00:00+01:00,59040.0,61560.0,-0.9557,-12580.0,243.44,243.265,243.52
192.168.0.4,2022-11-11,2022-11-11 04:00:00+01:00,60350.0,63260.0,-0.9487,-14160.0,243.2875,243.2025,243.355
192.168.0.4,2022-11-11,2022-11-11 05:00:00+01:00,64297.0,67029.0,-0.9574,-13646.0,242.1057,242.0471,242.3371
192.168.0.4,2022-11-11,2022-11-11 06:00:00+01:00,71027.0,72973.0,-0.9591,-14373.0,240.3467,240.2167,240.4833
192.168.0.4,2022-11-11,2022-11-11 07:00:00+01:00,77927.0,80773.0,-0.9657,-15073.0,238.85,238.565,238.8033
192.168.0.4,2022-11-11,2022-11-11 08:00:00+01:00,85607.0,87140.0,-0.9748,-13293.0,238.115,237.8683,238.235
192.168.0.4,2022-11-11,2022-11-11 09:00:00+01:00,95160.0,97592.0,-0.9779,-11656.0,237.368,236.9,237.35
192.168.0.4,2022-11-11,2022-11-11 10:00:00+01:00,81520.0,84600.0,-0.974,-9673.0,238.1667,237.7667,238.0583
192.168.0.4,2022-11-11,2022-11-11 11:00:00+01:00,81248.0,84568.0,-0.9712,-10968.0,237.733,237.432,237.765
192.168.0.4,2022-11-11,2022-11-11 12:00:00+01:00,74693.0,76169.0,-0.9659,-12076.0,237.6233,237.3267,237.5955
192.168.0.4,2022-11-11,2022-11-11 13:00:00+01:00,88844.0,91009.0,-0.978,-9387.0,237.3211,236.76,237.1567
192.168.0.4,2022-11-11,2022-11-11 14:00:00+01:00,81664.0,82424.0,-0.9733,-11336.0,237.664,237.232,237.441
192.168.0.4,2022-11-11,2022-11-11 15:00:00+01:00,87720.0,90498.0,-0.9722,-13009.0,237.6633,237.3867,237.5911
192.168.0.4,2022-11-11,2022-11-11 16:00:00+01:00,102092.0,104756.0,-0.9773,-14500.0,237.674,237.22,237.524
192.168.0.4,2022-11-11,2022-11-11 17:00:00+01:00,120880.0,122258.0,-0.9856,-13676.0,235.3144,234.9378,235.2789
192.168.0.4,2022-11-11,2022-11-11 18:00:00+01:00,158640.0,159730.0,-0.9913,-12990.0,235.15,235.0612,235.205
192.168.0.4,2022-11-11,2022-11-11 19:00:00+01:00,160376.0,161468.0,-0.9911,-13500.0,236.048,235.947,236.202
192.168.0.4,2022-11-11,2022-11-11 20:00:00+01:00,142613.0,144193.0,-0.9874,-14927.0,237.1183,236.9633,237.18
192.168.0.4,2022-11-11,2022-11-11 21:00:00+01:00,123240.0,125129.0,-0.9856,-14764.0,237.7244,237.4022,237.6444
192.168.0.4,2022-11-11,2022-11-11 22:00:00+01:00,117208.0,118704.0,-0.9852,-14704.0,235.958,235.784,235.964
192.168.0.4,2022-11-11,2022-11-11 23:00:00+01:00,107432.0,110792.0,-0.9844,-13896.0,236.484,236.282,236.456
192.168.0.4,2022-11-12,2022-11-12 00:00:00+01:00,88949.0,90794.0,-0.9755,-14017.0,237.3129,237.0343,237.3243
192.168.0.4,2022-11-12,2022-11-12 01:00:00+01:00,76709.0,79549.0,-0.9662,-14960.0,238.1714,238.0286,238.3014
192.168.0.4,2022-11-12,2022-11-12 02:00:00+01:00,67471.0,70533.0,-0.954,-16227.0,239.0389,238.8955,239.0878
192.168.0.4,2022-11-12,2022-11-12 03:00:00+01:00,65160.0,68136.0,-0.95,-16480.0,239.753,239.572,239.722
192.168.0.4,2022-11-12,2022-11-12 04:00:00+01:00,63496.0,66676.0,-0.9498,-15792.0,239.71,239.66,239.693
192.168.0.4,2022-11-12,2022-11-12 05:00:00+01:00,61456.0,64932.0,-0.9468,-16364.0,239.654,239.45,239.607
192.168.0.4,2022-11-12,2022-11-12 06:00:00+01:00,68780.0,71736.0,-0.9576,-15548.0,238.5,238.111,238.547
192.168.0.4,2022-11-12,2022-11-12 07:00:00+01:00,83738.0,85476.0,-0.972,-13813.0,237.3222,237.06,237.3056
192.168.0.4,2022-11-12,2022-11-12 08:00:00+01:00,105476.0,107618.0,-0.9823,-10236.0,236.5489,236.2578,236.8144
192.168.0.4,2022-11-12,2022-11-12 09:00:00+01:00,92213.0,94156.0,-0.9824,-9236.0,236.9467,236.6067,236.99
192.168.0.4,2022-11-12,2022-11-12 10:00:00+01:00,86568.0,87352.0,-0.9818,-8484.0,237.388,236.999,237.305
192.168.0.4,2022-11-12,2022-11-12 11:00:00+01:00,85440.0,85392.0,-0.9771,-7828.0,237.691,237.243,237.828
192.168.0.4,2022-11-12,2022-11-12 12:00:00+01:00,65732.0,68264.0,-0.9704,-8144.0,237.968,237.696,237.854
192.168.0.4,2022-11-12,2022-11-12 13:00:00+01:00,56892.0,59100.0,-0.9604,-8824.0,238.049,237.684,237.907
192.168.0.4,2022-11-12,2022-11-12 14:00:00+01:00,53248.0,55832.0,-0.9466,-10452.0,237.452,237.059,237.459
192.168.0.4,2022-11-12,2022-11-12 15:00:00+01:00,69104.0,70508.0,-0.9656,-11372.0,236.102,235.72,236.226
192.168.0.4,2022-11-12,2022-11-12 16:00:00+01:00,93804.0,95184.0,-0.972,-12640.0,236.328,236.018,236.552
192.168.0.4,2022-11-12,2022-11-12 17:00:00+01:00,114192.0,116528.0,-0.9825,-12676.0,235.133,235.007,235.254
192.168.0.4,2022-11-12,2022-11-12 18:00:00+01:00,146192.0,147268.0,-0.9895,-12712.0,235.192,234.835,235.382
192.168.0.4,2022-11-12,2022-11-12 19:00:00+01:00,154920.0,156620.0,-0.9915,-10404.0,235.621,235.312,235.885
192.168.0.4,2022-11-12,2022-11-12 20:00:00+01:00,145173.0,147973.0,-0.9866,-14036.0,236.5378,236.4067,236.9111
192.168.0.4,2022-11-12,2022-11-12 21:00:00+01:00,123900.0,125640.0,-0.9868,-14550.0,237.2475,236.92,237.31
192.168.0.4,2022-11-12,2022-11-12 22:00:00+01:00,113907.0,115262.0,-0.9826,-14218.0,237.1767,237.0,237.3889
192.168.0.4,2022-11-12,2022-11-12 23:00:00+01:00,101493.0,104373.0,-0.9815,-13382.0,237.7511,237.5956,237.8589
192.168.0.4,2022-11-13,2022-11-13 00:00:00+01:00,81052.0,83200.0,-0.9725,-13452.0,238.039,237.864,238.269
192.168.0.4,2022-11-13,2022-11-13 01:00:00+01:00,72960.0,75473.0,-0.9649,-14260.0,238.7917,238.6517,239.0383
192.168.0.4,2022-11-13,2022-11-13 02:00:00+01:00,67392.0,71000.0,-0.952,-15972.0,238.98,238.805,239.252
192.168.0.4,2022-11-13,2022-11-13 03:00:00+01:00,62685.0,66870.0,-0.9472,-15100.0,239.1112,239.0437,239.4675
192.168.0.4,2022-11-13,2022-11-13 04:00:00+01:00,58376.0,61920.0,-0.9426,-15132.0,239.193,238.989,239.453
192.168.0.4,2022-11-13,2022-11-13 05:00:00+01:00,58020.0,61628.0,-0.947,-14232.0,238.947,238.72,239.162
192.168.0.4,2022-11-13,2022-11-13 06:00:00+01:00,64458.0,67342.0,-0.9539,-14444.0,238.2922,238.1567,238.6022
192.168.0.4,2022-11-13,2022-11-13 07:00:00+01:00,74427.0,77373.0,-0.9629,-13302.0,238.1056,237.9656,238.3367
192.168.0.4,2022-11-13,2022-11-13 08:00:00+01:00,94567.0,96100.0,-0.9799,-10060.0,237.88,237.75,238.15
192.168.0.4,2022-11-13,2022-11-13 09:00:00+01:00,98200.0,101353.0,-0.9796,-9940.0,237.42,237.2233,237.6033
192.168.0.4,2022-11-13,2022-11-13 10:00:00+01:00,79980.0,84420.0,-0.9764,-9410.0,237.605,237.33,237.63
192.168.0.4,2022-11-13,2022-11-13 11:00:00+01:00,80128.0,81784.0,-0.975,-9664.0,237.638,237.596,237.761
192.168.0.4,2022-11-13,2022-11-13 12:00:00+01:00,84844.0,87208.0,-0.9739,-8744.0,237.357,237.063,237.461
192.168.0.4,2022-11-13,2022-11-13 13:00:00+01:00,81680.0,84976.0,-0.9719,-8284.0,237.592,237.441,237.637
192.168.0.4,2022-11-13,2022-11-13 14:00:00+01:00,73292.0,75092.0,-0.972,-6724.0,237.491,237.294,237.518
192.168.0.4,2022-11-13,2022-11-13 15:00:00+01:00,96025.0,98250.0,-0.9823,-9870.0,235.93,235.6125,236.09
192.168.0.4,2022-11-13,2022-11-13 16:00:00+01:00,116470.0,117750.0,-0.9839,-10395.0,235.6387,235.4537,236.0237
192.168.0.4,2022-11-13,2022-11-13 17:00:00+01:00,133649.0,135258.0,-0.9873,-13418.0,234.6411,234.5744,234.8411
192.168.0.4,2022-11-13,2022-11-13 18:00:00+01:00,173720.0,173872.0,-0.9905,-12384.0,233.487,233.554,233.612
192.168.0.4,2022-11-13,2022-11-13 19:00:00+01:00,185960.0,187648.0,-0.9928,-10296.0,233.57,233.793,233.88
192.168.0.4,2022-11-13,2022-11-13 20:00:00+01:00,155932.0,157956.0,-0.991,-12324.0,235.435,235.256,235.25
192.168.0.4,2022-11-13,2022-11-13 21:00:00+01:00,135330.0,136015.0,-0.9867,-14045.0,236.5925,236.52,236.4412
192.168.0.4,2022-11-13,2022-11-13 22:00:00+01:00,106343.0,107766.0,-0.9822,-13731.0,237.8614,237.6629,237.6486
192.168.0.4,2022-11-13,2022-11-13 23:00:00+01:00,93475.0,95850.0,-0.976,-13830.0,238.54,238.465,238.4975
192.168.0.4,2022-11-14,2022-11-14 00:00:00+01:00,73632.0,76092.0,-0.9633,-14420.0,238.89,238.694,238.77
192.168.0.4,2022-11-14,2022-11-14 01:00:00+01:00,69671.0,72987.0,-0.9576,-15120.0,239.9733,239.7689,239.8289
192.168.0.4,2022-11-14,2022-11-14 02:00:00+01:00,65080.0,68092.0,-0.9509,-15224.0,239.863,239.813,239.896
192.168.0.4,2022-11-14,2022-11-14 03:00:00+01:00,61387.0,64436.0,-0.9472,-15022.0,240.0122,239.87,240.0244
192.168.0.4,2022-11-14,2022-11-14 04:00:00+01:00,60093.0,63529.0,-0.947,-15587.0,239.3867,239.27,239.4067
192.168.0.4,2022-11-14,2022-11-14 05:00:00+01:00,65329.0,68320.0,-0.9525,-14969.0,238.4211,238.2922,238.4989
192.168.0.4,2022-11-14,2022-11-14 06:00:00+01:00,84100.0,85780.0,-0.9723,-13672.0,239.096,239.028,239.09
192.168.0.4,2022-11-14,2022-11-14 07:00:00+01:00,114765.0,116440.0,-0.9832,-13445.0,236.3725,236.5387,236.5737
192.168.0.4,2022-11-14,2022-11-14 08:00:00+01:00,131456.0,133316.0,-0.9845,-9268.0,235.049,235.318,235.218
192.168.0.4,2022-11-14,2022-11-14 09:00:00+01:00,121048.0,122396.0,-0.9846,-11048.0,235.518,235.646,235.42
192.168.0.4,2022-11-14,2022-11-14 10:00:00+01:00,106640.0,107016.0,-0.9809,-9752.0,236.391,236.591,236.432
192.168.0.4,2022-11-14,2022-11-14 11:00:00+01:00,89280.0,92609.0,-0.9628,-11791.0,235.8667,235.9922,235.6233
192.168.0.4,2022-11-14,2022-11-14 12:00:00+01:00,85996.0,87744.0,-0.9668,-10928.0,235.829,235.594,235.256
192.168.0.4,2022-11-14,2022-11-14 13:00:00+01:00,111852.0,114920.0,-0.9821,-12952.0,235.984,235.714,235.738
192.168.0.4,2022-11-14,2022-11-14 14:00:00+01:00,114596.0,115900.0,-0.9803,-14112.0,236.236,235.956,235.989
192.168.0.4,2022-11-14,2022-11-14 15:00:00+01:00,122528.0,125432.0,-0.98,-13148.0,236.3,236.301,236.315
192.168.0.4,2022-11-14,2022-11-14 16:00:00+01:00,120107.0,123467.0,-0.9791,-13253.0,236.6233,236.6933,236.565
192.168.0.4,2022-11-14,2022-11-14 17:00:00+01:00,134314.0,137137.0,-0.9851,-16263.0,234.83,234.5986,234.6171
192.168.0.4,2022-11-14,2022-11-14 18:00:00+01:00,190088.0,190868.0,-0.9931,-13700.0,234.33,234.189,233.941
192.168.0.4,2022-11-14,2022-11-14 19:00:00+01:00,193632.0,194812.0,-0.9943,-12752.0,235.972,235.773,235.854
192.168.0.4,2022-11-14,2022-11-14 20:00:00+01:00,165320.0,165948.0,-0.9924,-13204.0,239.37,238.813,239.032
192.168.0.4,2022-11-14,2022-11-14 21:00:00+01:00,149953.0,151167.0,-0.9897,-12993.0,238.11,237.5017,237.8767
192.168.0.4,2022-11-14,2022-11-14 22:00:00+01:00,137325.0,139655.0,-0.9866,-14080.0,236.9825,236.7962,236.68
192.168.0.4,2022-11-14,2022-11-14 23:00:00+01:00,107616.0,108808.0,-0.9794,-14696.0,238.376,238.492,238.142
192.168.0.4,2022-11-15,2022-11-15 00:00:00+01:00,93027.0,96009.0,-0.9739,-16133.0,236.8456,236.6144,236.61
192.168.0.4,2022-11-15,2022-11-15 01:00:00+01:00,77750.0,80695.0,-0.963,-16510.0,237.32,236.9712,237.0212
192.168.0.4,2022-11-15,2022-11-15 02:00:00+01:00,65608.0,69160.0,-0.9512,-16208.0,236.947,236.709,236.836
192.168.0.4,2022-11-15,2022-11-15 03:00:00+01:00,63192.0,66060.0,-0.9537,-14684.0,237.269,237.019,237.129
192.168.0.4,2022-11-15,2022-11-15 04:00:00+01:00,65116.0,67924.0,-0.9594,-14044.0,236.9356,236.6544,236.7922
192.168.0.4,2022-11-15,2022-11-15 05:00:00+01:00,65520.0,68824.0,-0.9583,-14404.0,237.822,237.521,237.613
192.168.0.4,2022-11-15,2022-11-15 06:00:00+01:00,82084.0,84924.0,-0.97,-13978.0,238.8789,238.7389,239.0467
192.168.0.4,2022-11-15,2022-11-15 07:00:00+01:00,120658.0,122284.0,-0.9813,-15640.0,236.5322,236.2733,236.4567
192.168.0.4,2022-11-15,2022-11-15 08:00:00+01:00,124480.0,126016.0,-0.9899,-11252.0,235.436,235.005,235.311
192.168.0.4,2022-11-15,2022-11-15 09:00:00+01:00,110340.0,112120.0,-0.9858,-11468.0,237.152,236.64,237.062
192.168.0.4,2022-11-15,2022-11-15 10:00:00+01:00,88044.0,91191.0,-0.9744,-11756.0,239.03,238.6722,239.0822
192.168.0.4,2022-11-15,2022-11-15 11:00:00+01:00,74656.0,78948.0,-0.957,-13196.0,239.312,239.288,239.346
192.168.0.4,2022-11-15,2022-11-15 12:00:00+01:00,90975.0,93785.0,-0.9732,-11680.0,238.55,238.53,238.5737
192.168.0.4,2022-11-15,2022-11-15 13:00:00+01:00,108015.0,109545.0,-0.9828,-11480.0,237.4662,237.4225,237.52
192.168.0.4,2022-11-15,2022-11-15 14:00:00+01:00,105194.0,107760.0,-0.9775,-12183.0,236.2857,236.2057,236.5128
192.168.0.4,2022-11-15,2022-11-15 15:00:00+01:00,114886.0,116857.0,-0.9788,-14194.0,235.9957,235.9743,235.8943
192.168.0.4,2022-11-15,2022-11-15 16:00:00+01:00,113738.0,116293.0,-0.9817,-15440.0,236.3689,236.0378,236.35
192.168.0.4,2022-11-15,2022-11-15 17:00:00+01:00,114780.0,117400.0,-0.9808,-16480.0,234.67,234.43,234.79
