home_id,day,ts,p_cons,p_prod,p_tot
ECHL17,2022-11-15,2022-11-15 00:00:00+01:00,49.0,0.0,49.0
ECHL17,2022-11-15,2022-11-15 00:15:00+01:00,45.0,0.0,45.0
ECHL17,2022-11-15,2022-11-15 00:30:00+01:00,48.0,0.0,48.0
ECHL17,2022-11-15,2022-11-15 00:45:00+01:00,91.0,0.0,91.0
ECHL17,2022-11-15,2022-11-15 01:00:00+01:00,63.0,0.0,63.0
ECHL17,2022-11-15,2022-11-15 01:15:00+01:00,37.0,0.0,37.0
ECHL17,2022-11-15,2022-11-15 01:30:00+01:00,35.0,0.0,35.0
ECHL17,2022-11-15,2022-11-15 01:45:00+01:00,38.0,0.0,38.0
ECHL17,2022-11-15,2022-11-15 02:00:00+01:00,88.0,0.0,88.0
ECHL17,2022-11-15,2022-11-15 02:15:00+01:00,30.0,0.0,30.0
ECHL17,2022-11-15,2022-11-15 02:30:00+01:00,34.0,0.0,34.0
ECHL17,2022-11-15,2022-11-15 02:45:00+01:00,30.0,0.0,30.0
ECHL17,2022-11-15,2022-11-15 03:00:00+01:00,87.0,0.0,87.0
ECHL17,2022-11-15,2022-11-15 03:15:00+01:00,96.0,0.0,96.0
ECHL17,2022-11-15,2022-11-15 03:30:00+01:00,79.0,0.0,79.0
ECHL17,2022-11-15,2022-11-15 03:45:00+01:00,36.0,0.0,36.0
ECHL17,2022-11-15,2022-11-15 04:00:00+01:00,52.0,0.0,52.0
ECHL17,2022-11-15,2022-11-15 04:15:00+01:00,82.0,0.0,82.0
ECHL17,2022-11-15,2022-11-15 04:30:00+01:00,31.0,0.0,31.0
ECHL17,2022-11-15,2022-11-15 04:45:00+01:00,35.0,0.0,35.0
ECHL17,2022-11-15,2022-11-15 05:00:00+01:00,30.0,0.0,30.0
ECHL17,2022-11-15,2022-11-15 05:15:00+01:00,83.0,0.0,83.0
ECHL17,2022-11-15,2022-11-15 05:30:00+01:00,46.0,0.0,46.0
ECHL17,2022-11-15,2022-11-15 05:45:00+01:00,33.0,0.0,33.0
ECHL17,2022-11-15,2022-11-15 06:00:00+01:00,29.0,0.0,29.0
ECHL17,2022-11-15,2022-11-15 06:15:00+01:00,51.0,0.0,51.0
ECHL17,2022-11-15,2022-11-15 06:30:00+01:00,85.0,0.0,85.0
ECHL17,2022-11-15,2022-11-15 06:45:00+01:00,32.0,0.0,32.0
ECHL17,2022-11-15,2022-11-15 07:00:00+01:00,35.0,0.0,35.0
ECHL17,2022-11-15,2022-11-15 07:15:00+01:00,31.0,0.0,31.0
ECHL17,2022-11-15,2022-11-15 07:30:00+01:00,87.0,0.0,87.0
ECHL17,2022-11-15,2022-11-15 07:45:00+01:00,52.0,0.0,52.0
ECHL17,2022-11-15,2022-11-15 08:00:00+01:00,47.0,0.0,47.0
ECHL17,2022-11-15,2022-11-15 08:15:00+01:00,41.0,0.0,41.0
ECHL17,2022-11-15,2022-11-15 08:30:00+01:00,57.0,0.0,57.0
