home_id,day,ts,p_cons,p_prod,p_tot
ECHL08,2022-11-15,2022-11-15 00:00:00+01:00,2740.0,0.0,2740.0
ECHL08,2022-11-15,2022-11-15 00:15:00+01:00,1808.0,0.0,1808.0
ECHL08,2022-11-15,2022-11-15 00:30:00+01:00,150.0,0.0,150.0
ECHL08,2022-11-15,2022-11-15 00:45:00+01:00,164.0,0.0,164.0
ECHL08,2022-11-15,2022-11-15 01:00:00+01:00,179.0,0.0,179.0
ECHL08,2022-11-15,2022-11-15 01:15:00+01:00,82.0,0.0,82.0
ECHL08,2022-11-15,2022-11-15 01:30:00+01:00,170.0,0.0,170.0
ECHL08,2022-11-15,2022-11-15 01:45:00+01:00,154.0,0.0,154.0
ECHL08,2022-11-15,2022-11-15 02:00:00+01:00,151.0,0.0,151.0
ECHL08,2022-11-15,2022-11-15 02:15:00+01:00,54.0,0.0,54.0
ECHL08,2022-11-15,2022-11-15 02:30:00+01:00,211.0,0.0,211.0
ECHL08,2022-11-15,2022-11-15 02:45:00+01:00,130.0,0.0,130.0
ECHL08,2022-11-15,2022-11-15 03:00:00+01:00,72.0,0.0,72.0
ECHL08,2022-11-15,2022-11-15 03:15:00+01:00,92.0,0.0,92.0
ECHL08,2022-11-15,2022-11-15 03:30:00+01:00,174.0,0.0,174.0
ECHL08,2022-11-15,2022-11-15 03:45:00+01:00,59.0,0.0,59.0
ECHL08,2022-11-15,2022-11-15 04:00:00+01:00,65.0,0.0,65.0
ECHL08,2022-11-15,2022-11-15 04:15:00+01:00,125.0,0.0,125.0
ECHL08,2022-11-15,2022-11-15 04:30:00+01:00,143.0,0.0,143.0
ECHL08,2022-11-15,2022-11-15 04:45:00+01:00,54.0,0.0,54.0
ECHL08,2022-11-15,2022-11-15 05:00:00+01:00,64.0,0.0,64.0
ECHL08,2022-11-15,2022-11-15 05:15:00+01:00,145.0,0.0,145.0
ECHL08,2022-11-15,2022-11-15 05:30:00+01:00,131.0,0.0,131.0
ECHL08,2022-11-15,2022-11-15 05:45:00+01:00,67.0,0.0,67.0
ECHL08,2022-11-15,2022-11-15 06:00:00+01:00,59.0,0.0,59.0
ECHL08,2022-11-15,2022-11-15 06:15:00+01:00,165.0,0.0,165.0
ECHL08,2022-11-15,2022-11-15 06:30:00+01:00,115.0,0.0,115.0
ECHL08,2022-11-15,2022-11-15 06:45:00+01:00,106.0,0.0,106.0
ECHL08,2022-11-15,2022-11-15 07:00:00+01:00,223.0,0.0,223.0
ECHL08,2022-11-15,2022-11-15 07:15:00+01:00,222.0,0.0,222.0
ECHL08,2022-11-15,2022-11-15 07:30:00+01:00,109.0,0.0,109.0
ECHL08,2022-11-15,2022-11-15 07:45:00+01:00,139.0,0.0,139.0
ECHL08,2022-11-15,2022-11-15 08:00:00+01:00,185.0,0.0,185.0
ECHL08,2022-11-15,2022-11-15 08:15:00+01:00,127.0,0.0,127.0
ECHL08,2022-11-15,2022-11-15 08:30:00+01:00,76.0,0.0,76.0
ECHL08,2022-11-15,2022-11-15 08:45:00+01:00,203.0,0.0,203.0
ECHL08,2022-11-15,2022-11-15 09:00:00+01:00,3922.0,0.0,3922.0
ECHL08,2022-11-15,2022-11-15 09:15:00+01:00,1298.0,0.0,1298.0
ECHL08,2022-11-15,2022-11-15 09:30:00+01:00,184.0,0.0,184.0
ECHL08,2022-11-15,2022-11-15 09:45:00+01:00,172.0,0.0,172.0
ECHL08,2022-11-15,2022-11-15 10:00:00+01:00,303.0,0.0,303.0
ECHL08,2022-11-15,2022-11-15 10:15:00+01:00,235.0,0.0,235.0
ECHL08,2022-11-15,2022-11-15 10:30:00+01:00,194.0,0.0,194.0
ECHL08,2022-11-15,2022-11-15 10:45:00+01:00,65.0,0.0,65.0
ECHL08,2022-11-15,2022-11-15 11:00:00+01:00,163.0,0.0,163.0
ECHL08,2022-11-15,2022-11-15 11:15:00+01:00,142.0,0.0,142.0
ECHL08,2022-11-15,2022-11-15 11:30:00+01:00,95.0,0.0,95.0
ECHL08,2022-11-15,2022-11-15 11:45:00+01:00,56.0,0.0,56.0
ECHL08,2022-11-15,2022-11-15 12:00:00+01:00,65.0,0.0,65.0
ECHL08,2022-11-15,2022-11-15 12:15:00+01:00,150.0,0.0,150.0
ECHL08,2022-11-15,2022-11-15 12:30:00+01:00,166.0,0.0,166.0
ECHL08,2022-11-15,2022-11-15 12:45:00+01:00,167.0,0.0,167.0
ECHL08,2022-11-15,2022-11-15 13:00:00+01:00,158.0,0.0,158.0
ECHL08,2022-11-15,2022-11-15 13:15:00+01:00,158.0,0.0,158.0
ECHL08,2022-11-15,2022-11-15 13:30:00+01:00,83.0,0.0,83.0
ECHL08,2022-11-15,2022-11-15 13:45:00+01:00,98.0,0.0,98.0
ECHL08,2022-11-15,2022-11-15 14:00:00+01:00,155.0,0.0,155.0
ECHL08,2022-11-15,2022-11-15 14:15:00+01:00,95.0,0.0,95.0
ECHL08,2022-11-15,2022-11-15 14:30:00+01:00,97.0,0.0,97.0
ECHL08,2022-11-15,2022-11-15 14:45:00+01:00,226.0,0.0,226.0
ECHL08,2022-11-15,2022-11-15 15:00:00+01:00,111.0,0.0,111.0
ECHL08,2022-11-15,2022-11-15 15:15:00+01:00,63.0,0.0,63.0
ECHL08,2022-11-15,2022-11-15 15:30:00+01:00,151.0,0.0,151.0
ECHL08,2022-11-15,2022-11-15 15:45:00+01:00,383.0,0.0,383.0
ECHL08,2022-11-15,2022-11-15 16:00:00+01:00,126.0,0.0,126.0
ECHL08,2022-11-15,2022-11-15 16:15:00+01:00,364.0,0.0,364.0
ECHL08,2022-11-15,2022-11-15 16:30:00+01:00,175.0,0.0,175.0
ECHL08,2022-11-15,2022-11-15 16:45:00+01:00,302.0,0.0,302.0
ECHL08,2022-11-15,2022-11-15 17:00:00+01:00,560.0,0.0,560.0
ECHL08,2022-11-15,2022-11-15 17:15:00+01:00,156.0,0.0,156.0
ECHL08,2022-11-15,2022-11-15 17:30:00+01:00,2144.0,0.0,2144.0
ECHL08,2022-11-15,2022-11-15 17:45:00+01:00,4719.0,0.0,4719.0
ECHL08,2022-11-15,2022-11-15 18:00:00+01:00,1905.0,0.0,1905.0
ECHL08,2022-11-15,2022-11-15 18:15:00+01:00,195.0,0.0,195.0
ECHL08,2022-11-15,2022-11-15 18:30:00+01:00,348.0,0.0,348.0
ECHL08,2022-11-15,2022-11-15 18:45:00+01:00,309.0,0.0,309.0
ECHL08,2022-11-15,2022-11-15 19:00:00+01:00,369.0,0.0,369.0
ECHL08,2022-11-15,2022-11-15 19:15:00+01:00,639.0,0.0,639.0
ECHL08,2022-11-15,2022-11-15 19:30:00+01:00,822.0,0.0,822.0
ECHL08,2022-11-15,2022-11-15 19:45:00+01:00,237.0,0.0,237.0
ECHL08,2022-11-15,2022-11-15 20:00:00+01:00,356.0,0.0,356.0
ECHL08,2022-11-15,2022-11-15 20:15:00+01:00,286.0,0.0,286.0
ECHL08,2022-11-15,2022-11-15 20:30:00+01:00,322.0,0.0,322.0
ECHL08,2022-11-15,2022-11-15 20:45:00+01:00,232.0,0.0,232.0
ECHL08,2022-11-15,2022-11-15 21:00:00+01:00,237.0,0.0,237.0
ECHL08,2022-11-15,2022-11-15 21:15:00+01:00,167.0,0.0,167.0
ECHL08,2022-11-15,2022-11-15 21:30:00+01:00,188.0,0.0,188.0
ECHL08,2022-11-15,2022-11-15 21:45:00+01:00,230.0,0.0,230.0
ECHL08,2022-11-15,2022-11-15 22:00:00+01:00,526.0,0.0,526.0
ECHL08,2022-11-15,2022-11-15 22:15:00+01:00,239.0,0.0,239.0
ECHL08,2022-11-15,2022-11-15 22:30:00+01:00,181.0,0.0,181.0
ECHL08,2022-11-15,2022-11-15 22:45:00+01:00,205.0,0.0,205.0
ECHL08,2022-11-15,2022-11-15 23:00:00+01:00,170.0,0.0,170.0
ECHL08,2022-11-15,2022-11-15 23:15:00+01:00,197.0,0.0,197.0
ECHL08,2022-11-15,2022-11-15 23:30:00+01:00,214.0,0.0,214.0
ECHL08,2022-11-15,2022-11-15 23:45:00+01:00,230.0,0.0,230.0
ECHL08,2022-11-16,2022-11-16 00:00:00+01:00,150.0,0.0,150.0
ECHL08,2022-11-16,2022-11-16 00:15:00+01:00,245.0,0.0,245.0
ECHL08,2022-11-16,2022-11-16 00:30:00+01:00,203.0,0.0,203.0
ECHL08,2022-11-16,2022-11-16 00:45:00+01:00,158.0,0.0,158.0
ECHL08,2022-11-16,2022-11-16 01:00:00+01:00,251.0,0.0,251.0
ECHL08,2022-11-16,2022-11-16 01:15:00+01:00,211.0,0.0,211.0
ECHL08,2022-11-16,2022-11-16 01:30:00+01:00,2022.0,0.0,2022.0
ECHL08,2022-11-16,2022-11-16 01:45:00+01:00,2689.0,0.0,2689.0
ECHL08,2022-11-16,2022-11-16 02:00:00+01:00,799.0,0.0,799.0
ECHL08,2022-11-16,2022-11-16 02:15:00+01:00,118.0,0.0,118.0
ECHL08,2022-11-16,2022-11-16 02:30:00+01:00,220.0,0.0,220.0
ECHL08,2022-11-16,2022-11-16 02:45:00+01:00,191.0,0.0,191.0
ECHL08,2022-11-16,2022-11-16 03:00:00+01:00,142.0,0.0,142.0
